As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2011-06-07,3179,1419,     149,     -18,20585,1760,Bearish Reversal
2011-06-07,10261,5554,   -6474,    2369,70449,4707,Bullish Reversal
2011-05-31,3030,1437,     -54,     -15,24315,1593,Bearish Reversal
2011-05-31,16735,3186,     991,       6,78430,13549,Bullish
2011-05-24,15744,3180,    -770,      -2,77677,12564,Bullish
2011-05-24,3084,1452,     265,      47,24441,1632,Bearish
2011-05-17,16513,3181,   -8810,   -1560,77478,13332,Bullish
2011-05-17,2819,1405,.,.,24357,1414,No signal
2011-05-10,25323,4741,   -4278,   -1617,60500,20582,Bearish Reversal
2011-05-03,29601,6358,    8518,    1539,65524,23243,Bullish
2011-04-26,21083,4819,     646,     281,57431,16264,Bullish
2011-04-19,20437,4538,   -5642,     171,53057,15899,Bearish Reversal
2011-04-12,26079,4368,    -609,    -577,59261,21711,Bearish
2011-04-05,26687,4945,    2438,     609,58807,21742,Bullish
2011-03-29,24250,4336,    8674,     228,58786,19914,Bullish
2011-03-22,15576,4108,    3634,    1221,44989,11468,Bullish Reversal
2011-03-15,2965,250,   -1293,    -513,14894,2715,Bearish
2011-03-15,11942,2887,   -3472,    -955,63793,9055,Bullish
2011-03-08,4258,763,     136,     -48,13841,3495,Bearish
2011-03-08,15414,3842,    1589,    -401,59316,11572,Bullish
2011-03-01,13825,4242,   -2609,   -1353,58911,9583,Bullish
2011-03-01,4122,811,     796,      58,12782,3311,Bearish
2011-02-22,16433,5595,    -618,    1466,57762,10838,Bullish Reversal
2011-02-22,3326,753,     276,     240,11833,2573,Bearish
2011-02-15,17051,4130,    1515,   -1268,58212,12921,Bullish
2011-02-15,3050,513,     253,      37,11537,2537,Bearish
2011-02-08,15536,5398,   -6010,    1051,55629,10138,Bullish Reversal
2011-02-08,2797,476,     144,      11,10771,2321,Bullish
2011-02-01,2653,465,.,.,10616,2188,No signal
2011-02-01,21546,4347,    2888,   -2183,60570,17199,Bullish
2011-01-25,18658,6530,    2513,    1496,49782,12128,Bullish
2011-01-18,16145,5034,    1066,    1905,45419,11111,Bearish
2011-01-11,15079,3129,    1725,    -223,42612,11950,Bullish
2011-01-04,13354,3352,    3510,     711,40020,10002,Bullish
2010-12-28,9844,2642,    -251,    -477,36546,7202,Bullish Reversal
2010-12-21,10095,3118,   -3165,     -47,36880,6977,Bearish Reversal
2010-12-14,13260,3165,   -4968,    -773,47633,10095,Bearish Reversal
2010-12-07,18228,3938,    2430,   -1679,48189,14290,Bullish Reversal
2010-11-30,15798,5617,   -1812,   -1342,48594,10181,Bearish Reversal
2010-11-23,17610,6959,     345,    1342,50667,10651,Bearish
2010-11-16,17265,5617,   -5348,   -1136,47805,11648,Bearish Reversal
2010-11-09,22612,6753,    2661,    2623,50875,15859,Bullish
2010-11-02,19951,4130,     453,     839,48467,15821,Bearish
2010-10-26,19498,3291,    2654,    -969,48054,16207,Bullish
2010-10-19,16844,4259,    -348,    -354,45097,12585,Bullish Reversal
2010-10-12,17192,4613,   -4176,     740,45517,12579,Bearish Reversal
2010-10-05,21368,3873,    3645,     130,49007,17495,Bullish
2010-09-28,17723,3744,    5584,   -1954,44430,13979,Bullish
2010-09-21,12139,5698,     949,    -415,39273,6441,Bullish Reversal
2010-09-14,11191,6113,    4551,    1709,53351,5078,Bullish
2010-09-07,2464,3166,.,.,10096,-702,No signal
2010-09-07,6640,4404,   -2546,    -929,51637,2236,Bearish
2010-08-31,9186,5333,    -666,     736,43120,3853,Bearish Reversal
2010-08-24,9852,4597,   -3786,     181,44608,5255,Bearish Reversal
2010-08-17,13638,4416,    4009,     482,48402,9222,Bullish
2010-08-10,9629,3934,    -802,    -344,46277,5695,Bearish
2010-08-03,10430,4278,    2888,    -708,44759,6152,Bullish
2010-07-27,7542,4986,    1061,     286,43524,2556,Bullish
2010-07-20,6482,4700,    1663,   -1557,41245,1782,Bullish
2010-07-13,4819,6256,   -1798,    1492,39091,-1437,Bearish Reversal
2010-07-06,6616,4764,    -708,    1639,40783,1852,Bearish Reversal
2010-06-29,7324,3125,    1619,    -868,41448,4199,Bullish
2010-06-22,5705,3993,     337,    -628,37543,1712,Bullish Reversal
2010-06-15,5369,4621,.,.,62170,748,No signal
2010-06-15,1599,922,      68,     451,15996,677,Bearish
2010-06-08,1531,471,     324,    -192,12926,1060,Bullish
2010-06-01,1207,663,    -927,     252,12762,544,Bearish
2010-05-25,2134,411,.,.,12580,1723,No signal
2010-03-16,3575,1889,      97,     124,15553,1686,Bearish
2010-03-09,3478,1765,      64,     388,13955,1713,Bearish
2010-03-02,3414,1377,      57,    -120,13912,2037,Bullish Reversal
2010-02-23,3357,1497,     711,    -348,14278,1860,Bullish
2010-02-16,2646,1845,      40,      19,14149,801,Bullish
2010-02-09,2606,1826,    -180,     -28,13577,780,Bearish Reversal
2010-02-02,2786,1854,     -54,     172,13797,932,Bearish
2010-01-26,2840,1682,     400,    -353,13506,1158,Bullish
2010-01-19,2440,2035,.,.,12570,405,No signal
2009-12-15,3611,3165,     126,     292,18256,446,Bearish
2009-12-08,3485,2873,     -26,      19,15660,612,Bearish
2009-12-01,3511,2854,    -255,     237,15597,657,Bearish Reversal
2009-11-24,3766,2617,     457,      -6,16701,1149,Bullish
2009-11-17,3309,2623,     137,      95,16167,686,Bullish
2009-11-09,3172,2528,     310,     120,16122,644,Bullish
2009-11-03,2862,2408,    -436,     311,15668,454,Bearish
2009-10-27,3298,2097,     579,     535,14294,1201,Bullish
2009-10-20,2719,1562,    -835,     160,13634,1157,Bearish
2009-10-13,3554,1402,     356,      59,13430,2152,Bullish
2009-10-06,3198,1343,.,.,13359,1855,No signal
2009-09-15,2426,1955,     284,      38,16400,471,Bullish
2009-09-08,2142,1917,     225,     260,13833,225,Bearish
2009-09-01,1917,1657,      83,      74,13114,260,Bullish
2009-08-25,1834,1583,    -612,      28,11487,251,Bearish Reversal
2009-08-18,2446,1555,     134,     342,12021,891,Bearish
2009-08-11,2312,1213,      89,      18,11885,1099,Bullish Reversal
2009-08-04,2223,1195,      54,      33,12011,1028,Bullish
2009-07-28,2169,1162,     488,   -1171,11611,1007,Bullish Reversal
2009-07-14,1681,2333,.,.,12267,-652,No signal
2009-06-16,7044,1301,    1150,    -119,28047,5743,Bullish
2009-06-09,5894,1420,     575,     -48,25593,4474,Bullish
2009-06-02,5319,1468,    1351,    -258,25006,3851,Bullish
2009-05-26,3968,1726,      55,      12,19138,2242,Bullish
2009-05-19,3913,1714,     -70,    -830,13893,2199,Bullish Reversal
2009-05-12,3983,2544,     502,     869,13946,1439,Bearish
2009-05-05,3481,1675,     294,     327,13381,1806,Bearish
2009-04-28,3187,1348,     203,    -251,11798,1839,Bullish
2009-04-21,2984,1599,    -714,     648,10096,1385,Bearish Reversal
2009-04-07,3567,1089,      88,      45,10005,2478,Bullish
2009-03-31,3479,1044,     436,     258,8226,2435,Bullish Reversal
2009-03-24,3043,786,   -2917,   -4088,9812,2257,Bullish Reversal
2009-03-17,5960,4874,     146,    -793,26821,1086,Bullish
2009-03-10,5814,5667,     502,      39,26682,147,Bullish
2009-03-03,5312,5628,      94,     962,25615,-316,Bearish
2009-02-24,5218,4666,    1010,     -73,24810,552,Bullish
2009-02-17,4208,4739,     658,     611,22428,-531,Bullish
2009-02-10,3550,4128,    -966,    -147,21037,-578,Bearish
2009-02-03,4516,4275,      89,     133,18646,241,Bearish
2009-01-27,4427,4142,     934,      58,16900,285,Bullish
2009-01-20,3493,4084,     -40,     392,16576,-591,Bearish
2009-01-13,3533,3692,     598,     -21,12141,-159,Bullish
2009-01-06,2935,3713,    -135,    -566,10082,-778,Bullish
2008-12-30,3070,4279,     -96,     -84,9630,-1209,Bearish
2008-12-22,3166,4363,  -11014,   -2873,9229,-1197,Bearish Reversal
2008-12-16,14180,7236,     464,     162,36510,6944,Bullish
2008-12-09,13716,7074,    -431,     371,32085,6642,Bearish Reversal
2008-12-02,14147,6703,     391,     192,32701,7444,Bullish
2008-11-25,13756,6511,     688,     245,29842,7245,Bullish
2008-11-18,13068,6266,      58,    -136,26598,6802,Bullish Reversal
2008-11-11,13010,6402,    -235,    1061,26628,6608,Bearish Reversal
2008-11-04,13245,5341,    1031,    -415,26957,7904,Bullish Reversal
2008-10-28,12214,5756,     930,    2341,28889,6458,Bearish
2008-10-21,11284,3415,    1069,     -27,26738,7869,Bullish
2008-10-14,10215,3442,     406,    -396,26386,6773,Bullish
2008-10-07,9809,3838,     -74,     834,25460,5971,Bearish
2008-09-30,9883,3004,     704,    -546,25075,6879,Bullish
2008-09-23,9179,3550,   -8213,  -10991,23763,5629,Bullish Reversal
2008-09-16,17392,14541,     362,     300,61275,2851,Bullish
2008-09-09,17030,14241,     267,     213,40317,2789,Bullish
2008-09-02,16763,14028,     233,    -620,36197,2735,Bullish Reversal
2008-08-26,16530,14648,    1121,    -434,36573,1882,Bullish
2008-08-19,15409,15082,    -125,    1022,35220,327,Bearish
2008-08-12,15534,14060,    -148,     -51,34956,1474,Bearish
2008-08-05,15682,14111,     721,    -148,32488,1571,Bullish
2008-07-29,14961,14259,     572,    -128,31931,702,Bullish
2008-07-22,14389,14387,    1752,    -322,31819,2,Bullish Reversal
2008-07-15,12637,14709,     417,    1069,32163,-2072,Bearish
2008-07-08,12220,13640,     909,     851,29660,-1420,Bullish
2008-07-01,11311,12789,    1656,    1466,27642,-1478,Bullish
2008-06-24,9655,11323,   -7809,   -3236,25180,-1668,Bearish Reversal
2008-06-17,17464,14559,    1201,    1058,50440,2905,Bullish
2008-06-10,16263,13501,     -42,     565,33237,2762,Bearish
2008-06-03,16305,12936,    -536,    -180,31714,3369,Bearish
2008-05-27,16841,13116,      29,     -89,31417,3725,Bullish Reversal
2008-05-20,16812,13205,    -292,     166,32072,3607,Bearish Reversal
2008-05-13,17104,13039,     394,     558,32249,4065,Bearish
2008-05-06,16710,12481,     802,     571,30645,4229,Bullish
2008-04-29,15908,11910,     450,     997,29990,3998,Bearish
2008-04-22,15458,10913,     267,     547,29364,4545,Bearish
2008-04-15,15191,10366,    -271,     326,29177,4825,Bearish Reversal
2008-04-08,15462,10040,    -398,     307,31698,5422,Bearish
2008-04-01,15860,9733,    1802,    1544,27763,6127,Bullish
2008-03-25,14058,8189,   -5131,   -6617,24094,5869,Bullish Reversal
2008-03-18,19189,14806,    1004,    -265,45067,4383,Bullish
2008-03-11,18185,15071,     570,     304,36047,3114,Bullish
2008-03-04,17615,14767,     446,     617,35075,2848,Bearish
2008-02-26,17169,14150,    1697,    1306,33518,3019,Bullish
2008-02-19,15472,12844,    -216,      23,31969,2628,Bearish Reversal
2008-02-12,15688,12821,    2038,      67,32660,2867,Bullish
2008-02-05,13650,12754,    1560,    -192,29637,896,Bullish
2008-01-29,12090,12946,    2021,   -1375,28974,-856,Bullish
2008-01-22,10069,14321,      71,      59,28226,-4252,Bullish
2008-01-15,9998,14262,     431,     -19,27945,-4264,Bullish
2008-01-08,9567,14281,    2526,     849,26622,-4714,Bullish
2007-12-31,7041,13432,      81,     457,24673,-6391,Bearish
2007-12-24,6960,12975,   -7733,   -1109,24330,-6015,Bearish Reversal
2007-12-18,14693,14084,    -232,     974,43771,609,Bearish
2007-12-11,14925,13110,     528,     468,38969,1815,Bullish
2007-12-04,14397,12642,     921,    1123,36127,1755,Bearish Reversal
2007-11-27,13476,11519,     542,    -338,36390,1957,Bullish
2007-11-20,12934,11857,   -1289,     159,35935,1077,Bearish Reversal
2007-11-13,14223,11698,     -32,     467,36384,2525,Bearish
2007-11-06,14255,11231,    1241,     579,34320,3024,Bullish Reversal
2007-10-30,13014,10652,    1092,     517,34357,2362,Bullish
2007-10-23,11922,10135,    2589,    -549,32820,1787,Bullish
2007-10-16,9333,10684,    2135,    2756,30908,-1351,Bearish
2007-10-09,7198,7928,       9,     443,28554,-730,Bearish
2007-10-02,7189,7485,     283,    1089,27592,-296,Bearish
2007-09-25,6906,6396,  -11920,   -8992,24534,510,Bearish Reversal
2007-09-18,18826,15388,      99,    -479,46164,3438,Bullish
2007-09-11,18727,15867,     473,     622,41034,2860,Bearish
2007-09-04,18254,15245,     107,    -246,38144,3009,Bullish
2007-08-28,18147,15491,     782,    -333,37875,2656,Bullish Reversal
2007-08-21,17365,15824,     586,    1373,37940,1541,Bearish Reversal
2007-08-14,16779,14451,    -201,    1363,38329,2328,Bearish
2007-08-07,16980,13088,     514,     346,37757,3892,Bullish
2007-07-31,16466,12742,     434,     921,35404,3724,Bearish
2007-07-24,16032,11821,    1763,    -834,34171,4211,Bullish
2007-07-17,14269,12655,     715,    1094,33828,1614,Bearish
2007-07-10,13554,11561,     891,     640,32509,1993,Bullish
2007-07-03,12663,10921,    -380,   -1675,31548,1742,Bullish Reversal
2007-06-26,13043,12596,    1562,    -303,32438,447,Bullish Reversal
2007-06-19,11481,12899,  -12344,    2141,32575,-1418,Bearish Reversal
2007-06-12,23825,10758,   -1180,   -1339,60042,13067,Bullish
2007-06-05,25005,12097,    1598,    1961,52559,12908,Bearish
2007-05-29,23407,10136,     132,    -398,50267,13271,Bullish
2007-05-22,23275,10534,    1146,     194,48620,12741,Bullish
2007-05-15,22129,10340,     857,     -53,48174,11789,Bullish
2007-05-08,21272,10393,   -1792,     958,47114,10879,Bearish Reversal
2007-05-01,23064,9435,    4613,    2954,47954,13629,Bullish
2007-04-24,18451,6481,    2249,    -117,42484,11970,Bullish
2007-04-17,16202,6598,    -750,      95,41084,9604,Bearish
2007-04-10,16952,6503,     185,     307,40463,10449,Bearish
2007-04-03,16767,6196,     438,    1255,40143,10571,Bearish
2007-03-27,16329,4941,     122,      70,38818,11388,Bullish
2007-03-20,16207,4871,  -14638,   -1398,38457,11336,Bearish Reversal
2007-03-13,30845,6269,    -740,     425,78601,24576,Bearish
2007-03-06,31585,5844,     -37,   -1086,72764,25741,Bullish Reversal
2007-02-27,31622,6930,   -1399,    -749,74274,24692,Bearish Reversal
2007-02-20,33021,7679,    3478,     410,74991,25342,Bullish
2007-02-13,29543,7269,     -88,     155,71945,22274,Bearish
2007-02-06,29631,7114,    2140,    1647,71833,22517,Bullish
2007-01-30,27491,5467,     883,     567,70239,22024,Bullish
2007-01-23,26608,4900,    1043,    -711,68640,21708,Bullish
2007-01-16,25565,5611,     790,   -1813,66534,19954,Bullish Reversal
2007-01-09,24775,7424,     390,     727,66717,17351,Bearish
2007-01-03,24385,6697,   -3089,   -1227,64476,17688,Bearish Reversal
2006-12-26,27474,7924,      73,     410,65298,19550,Bearish Reversal
2006-12-19,27401,7514,    7496,   -6235,65761,19887,Bullish Reversal
2006-12-12,19905,13749,    1690,    1217,93481,6156,Bullish
2006-12-05,18215,12532,     527,    -637,65253,5683,Bullish
2006-11-28,17688,13169,    -783,      85,61964,4519,Bearish
2006-11-21,18471,13084,     992,      79,61842,5387,Bullish Reversal
2006-11-14,17479,13005,    -100,    1062,62320,4474,Bearish Reversal
2006-11-07,17579,11943,    -501,    -224,63187,5636,Bearish
2006-10-31,18080,12167,     811,     252,62777,5913,Bullish Reversal
2006-10-24,17269,11915,     626,     341,63441,5354,Bullish
2006-10-17,16643,11574,     169,    1654,62077,5069,Bearish
2006-10-10,16474,9920,    1907,     879,61300,6554,Bullish
2006-10-03,14567,9041,    1804,    1670,59809,5526,Bullish
2006-09-26,12763,7371,    1230,     127,55851,5392,Bullish
2006-09-19,11533,7244,   -3476,    1358,54844,4289,Bearish Reversal
2006-09-12,15009,5886,    2726,     618,77243,9123,Bullish
2006-09-05,12283,5268,    -489,     659,61234,7015,Bearish
2006-08-29,12772,4609,     464,     154,60343,8163,Bullish
2006-08-22,12308,4455,     531,     407,59729,7853,Bullish
2006-08-15,11777,4048,     700,     543,57839,7729,Bullish Reversal
2006-08-08,11077,3505,     367,     -20,58077,7572,Bullish
2006-08-01,10710,3525,   -1259,     144,57602,7185,Bearish
2006-07-25,11969,3381,   -2026,   -1178,57547,8588,Bearish
2006-07-18,13995,4559,    -237,     893,56643,9436,Bearish
2006-07-11,14232,3666,     496,     213,55304,10566,Bullish
2006-07-03,13736,3453,     301,       0,54276,10283,Bullish
2006-06-27,13435,3453,    -138,    -402,53658,9982,Bullish Reversal
2006-06-20,13573,3855,    2375,   -2616,54218,9718,Bullish Reversal
2006-06-13,11198,6471,    -328,   -1275,64302,4727,Bullish
2006-06-06,11526,7746,   -1001,     503,46634,3780,Bearish
2006-05-30,12527,7243,     433,    -235,44807,5284,Bullish Reversal
2006-05-23,12094,7478,   -2340,    1089,45283,4616,Bearish Reversal
2006-05-16,14434,6389,    2344,    -467,47752,8045,Bullish
2006-05-09,12090,6856,    -597,    -338,45667,5234,Bearish Reversal
2006-05-02,12687,7194,     868,    -396,45692,5493,Bullish
2006-04-25,11819,7590,     784,     416,45502,4229,Bullish
2006-04-18,11035,7174,     906,     243,44388,3861,Bullish
2006-04-11,10129,6931,     443,    -512,43498,3198,Bullish
2006-04-04,9686,7443,    -441,      85,39682,2243,Bearish
2006-03-28,10127,7358,    -115,    -111,39493,2769,Bearish Reversal
2006-03-21,10242,7469,   -1658,    -240,41058,2773,Bearish Reversal
2006-03-14,11900,7709,     -98,   -1046,56527,4191,Bullish
2006-03-07,11998,8755,     247,     273,43612,3243,Bearish
2006-02-28,11751,8482,    -779,    -262,41873,3269,Bearish Reversal
2006-02-21,12530,8744,    2972,    2156,42617,3786,Bullish
2006-02-14,9558,6588,     182,    -331,38661,2970,Bullish
2006-02-07,9376,6919,    -341,     878,38482,2457,Bearish Reversal
2006-01-31,9717,6041,     944,    -504,39195,3676,Bullish Reversal
2006-01-24,8773,6545,   -2628,      -7,39472,2228,Bearish Reversal
2006-01-17,11401,6552,     -47,      38,40565,4849,Bearish Reversal
2006-01-10,11448,6514,    1794,     -41,41607,4934,Bullish
2006-01-03,9654,6555,   -1422,     260,37453,3099,Bearish Reversal
2005-12-27,11076,6295,    -198,     199,37962,4781,Bearish
2005-12-20,11274,6096,   -1347,   -2280,37594,5178,Bullish Reversal
2005-12-13,12621,8376,    1387,    1426,64269,4245,Bearish
2005-12-06,11234,6950,     661,     264,41472,4284,Bullish
2005-11-29,10573,6686,     163,     504,38981,3887,Bearish
2005-11-22,10410,6182,    4061,   -2414,37815,4228,Bullish
2005-11-15,6349,8596,     647,     833,37458,-2247,Bearish Reversal
2005-11-08,5702,7763,     572,    -735,37543,-2061,Bullish Reversal
2005-11-01,5130,8498,     289,    -487,37620,-3368,Bullish Reversal
2005-10-25,4841,8985,   -1039,    1845,37850,-4144,Bearish
2005-10-18,5880,7140,    1827,    1083,36278,-1260,Bullish
2005-10-11,4053,6057,    -901,    -261,34940,-2004,Bearish Reversal
2005-10-04,4954,6318,     631,    -711,35810,-1364,Bullish
2005-09-27,4323,7029,     533,      71,34568,-2706,Bullish
2005-09-20,3790,6958,   -4205,     782,33616,-3168,Bearish Reversal
2005-09-13,7995,6176,     438,    1132,51740,1819,Bearish
2005-09-06,7557,5044,     656,   -1014,33980,2513,Bullish
2005-08-30,6901,6058,   -1003,     186,30433,843,Bearish Reversal
2005-08-23,7904,5872,    -622,    -345,31152,2032,Bearish Reversal
2005-08-16,8526,6217,    -206,     624,31470,2309,Bearish
2005-08-09,8732,5593,     484,     -56,30910,3139,Bullish
2005-08-02,8248,5649,     345,     524,30723,2599,Bearish
2005-07-26,7903,5125,    1101,     406,29956,2778,Bullish
2005-07-19,6802,4719,     -43,     -41,28218,2083,Bearish Reversal
2005-07-12,6845,4760,     940,    -348,29018,2085,Bullish
2005-07-05,5905,5108,     571,    1489,28220,797,Bearish
2005-06-28,5334,3619,   -1155,     656,27798,1715,Bearish Reversal
2005-06-21,6489,2963,   -6106,   -1076,28121,3526,Bearish Reversal
2005-06-14,12595,4039,     241,    -738,51592,8556,Bullish
2005-06-07,12354,4777,    -311,     226,42498,7577,Bearish
2005-05-31,12665,4551,     731,    -360,39970,8114,Bullish Reversal
2005-05-24,11934,4911,    1144,    -226,41433,7023,Bullish
2005-05-17,10790,5137,     213,      32,41137,5653,Bullish Reversal
2005-05-10,10577,5105,    -262,      -6,41556,5472,Bearish Reversal
2005-05-03,10839,5111,     689,   -6604,41616,5728,Bullish
2005-04-26,10150,11715,    1356,    -204,41273,-1565,Bullish
2005-04-19,8794,11919,    -556,     201,40514,-3125,Bearish
2005-04-12,9350,11718,     -62,     912,38782,-2368,Bearish
2005-04-05,9412,10806,    -333,    4654,38218,-1394,Bearish Reversal
2005-03-29,9745,6152,    -263,     999,38330,3593,Bearish Reversal
2005-03-22,10008,5153,   -4594,    1505,38488,4855,Bearish Reversal
2005-03-15,14602,3648,   -2062,    1180,63337,10954,Bearish
2005-03-08,16664,2468,     159,    -375,55277,14196,Bullish
2005-03-01,16505,2843,    2494,    -287,52811,13662,Bullish
2005-02-22,14011,3130,    -104,    -212,49043,10881,Bullish
2005-02-15,14115,3342,    1508,     171,48852,10773,Bullish
2005-02-08,12607,3171,      79,   -5463,47943,9436,Bullish
2005-02-01,12528,8634,    -951,   -1271,47494,3894,Bullish Reversal
2005-01-25,13479,9905,   -1412,    1216,48169,3574,Bearish
2005-01-18,14891,8689,   -2278,    -918,46582,6202,Bearish Reversal
2005-01-11,17169,9607,   -2494,     586,47667,7562,Bearish Reversal
2005-01-04,19663,9021,      43,    -520,49580,10642,Bullish
2004-12-28,19620,9541,    1914,     229,49296,10079,Bullish
2004-12-21,17706,9312,   -2321,   -3435,48226,8394,Bullish Reversal
2004-12-14,20027,12747,    -294,   -1513,71575,7280,Bullish
2004-12-07,20321,14260,    -107,    -582,51408,6061,Bullish
2004-11-30,20428,14842,    1652,    1542,48850,5586,Bullish
2004-11-23,18776,13300,    3506,     366,47181,5476,Bullish
2004-11-16,15270,12934,    3913,    1495,43230,2336,Bullish
2004-11-09,11357,11439,    1228,    -998,40646,-82,Bullish Reversal
2004-11-02,10129,12437,   -1153,   -1396,41964,-2308,Bullish Reversal
2004-10-26,11282,13833,    2532,    1920,43890,-2551,Bullish
2004-10-19,8750,11913,    -145,    2409,41243,-3163,Bearish
2004-10-12,8895,9504,     142,    -590,40692,-609,Bullish
2004-10-05,8753,10094,     320,      -2,40602,-1341,Bullish Reversal
2004-09-28,8433,10096,   -1030,    -379,42047,-1663,Bearish Reversal
2004-09-21,9463,10475,    -685,    -461,43671,-1012,Bearish Reversal
2004-09-14,10148,10936,     513,     161,60536,-788,Bullish
2004-09-07,9635,10775,    1986,     688,42836,-1140,Bullish
2004-08-31,7649,10087,    -100,    -600,40152,-2438,Bullish Reversal
2004-08-24,7749,10687,    -781,   -2604,40630,-2938,Bullish Reversal
2004-08-17,8530,13291,    1089,     248,43218,-4761,Bullish Reversal
2004-08-10,7441,13043,    -781,     619,44539,-5602,Bearish
2004-08-03,8222,12424,     184,    -975,42743,-4202,Bullish
2004-07-27,8038,13399,    -491,    -258,41061,-5361,Bearish Reversal
2004-07-20,8529,13657,   -1671,      33,41409,-5128,Bearish Reversal
2004-07-13,10200,13624,     431,    -326,43375,-3424,Bullish
2004-07-06,9769,13950,     251,     418,43015,-4181,Bearish
2004-06-29,9518,13532,     222,    -648,41782,-4014,Bullish
2004-06-22,9296,14180,   -5508,     715,41770,-4884,Bearish Reversal
2004-06-15,14804,13465,    -261,   -2309,60693,1339,Bullish
2004-06-08,15065,15774,    2788,    1514,48572,-709,Bullish
2004-06-01,12277,14260,    -890,    -862,45814,-1983,Bearish Reversal
2004-05-25,13167,15122,     748,     383,47582,-1955,Bullish
2004-05-18,12419,14739,   -1257,     587,44846,-2320,Bearish
2004-05-11,13676,14152,     876,    1130,44081,-476,Bearish Reversal
2004-05-04,12800,13022,   -1091,     334,44140,-222,Bearish Reversal
2004-04-27,13891,12688,    -348,     -64,44437,1203,Bearish Reversal
2004-04-20,14239,12752,     616,    -310,45214,1487,Bullish
2004-04-12,13623,13062,    -589,   -1374,44082,561,Bullish Reversal
2004-04-06,14212,14436,    2461,     914,45411,-224,Bullish
2004-03-30,11751,13522,    1077,     309,43135,-1771,Bullish
2004-03-23,10674,13213,   -2476,   -3772,42791,-2539,Bullish Reversal
2004-03-16,13150,16985,   -2243,    -324,67666,-3835,Bearish
2004-03-09,15393,17309,    1031,   -1505,50092,-1916,Bullish
2004-03-02,14362,18814,    1494,    1098,49452,-4452,Bullish
2004-02-24,12868,17716,    -378,    1781,47155,-4848,Bearish
2004-02-17,13246,15935,    -733,     119,45465,-2689,Bearish
2004-02-10,13979,15816,    1176,    1628,43022,-1837,Bearish
2004-02-03,12803,14188,    1342,    -273,37455,-1385,Bullish
2004-01-27,11461,14461,    -157,    -193,35746,-3000,Bullish
2004-01-20,11618,14654,     604,    -663,34593,-3036,Bullish
2004-01-13,11014,15317,    -208,     287,34513,-4303,Bearish
2004-01-06,11222,15030,    1691,    1426,33134,-3808,Bullish
2003-12-30,9531,13604,   -1130,     921,32113,-4073,Bearish Reversal
2003-12-22,10661,12683,   -2310,     219,32181,-2022,Bearish Reversal
2003-12-16,12971,12464,    3624,    -179,50801,507,Bullish
2003-12-09,9347,12643,     851,   -1967,39395,-3296,Bullish
2003-12-02,8496,14610,    -552,    -304,38256,-6114,Bearish
2003-11-25,9048,14914,     424,    -424,38207,-5866,Bullish
2003-11-18,8624,15338,     144,     405,36914,-6714,Bearish
2003-11-11,8480,14933,    -433,     228,36615,-6453,Bearish Reversal
2003-11-04,8913,14705,     126,     349,37502,-5792,Bearish
2003-10-28,8787,14356,    -608,     572,36291,-5569,Bearish
2003-10-21,9395,13784,     175,    -530,32649,-4389,Bullish Reversal
2003-10-14,9220,14314,     728,    -409,33201,-5094,Bullish Reversal
2003-10-07,8492,14723,    1212,     361,33203,-6231,Bullish
2003-09-30,7280,14362,    -154,     414,32401,-7082,Bearish
2003-09-23,7434,13948,   -2580,   -5366,31478,-6514,Bullish Reversal
2003-09-16,10014,19314,   -1673,   -1057,48513,-9300,Bearish
2003-09-09,11687,20371,    -655,    -213,47326,-8684,Bearish
2003-09-02,12342,20584,     796,    -578,47245,-8242,Bullish
2003-08-26,11546,21162,    1094,     740,45561,-9616,Bullish
2003-08-19,10452,20422,    -317,     904,44505,-9970,Bearish
2003-08-12,10769,19518,    1411,     149,43834,-8749,Bullish
2003-08-05,9358,19369,    -536,    1208,40048,-10011,Bearish Reversal
2003-07-29,9894,18161,    1168,     201,41669,-8267,Bullish
2003-07-22,8726,17960,    1003,     727,38080,-9234,Bullish
2003-07-15,7723,17233,     442,    4148,35255,-9510,Bearish
2003-07-08,7281,13085,    1220,    -586,33520,-5804,Bullish
2003-07-01,6061,13671,     185,    1479,32774,-7610,Bearish
2003-06-24,5876,12192,   -2602,    1988,31469,-6316,Bearish Reversal
2003-06-17,8478,10204,    -180,    -211,41145,-1726,Bullish
2003-06-10,8658,10415,     372,    -664,34963,-1757,Bullish Reversal
2003-06-03,8286,11079,    -317,     444,36317,-2793,Bearish Reversal
2003-05-27,8603,10635,    1221,     877,36536,-2032,Bullish
2003-05-20,7382,9758,    -665,    -973,34827,-2376,Bullish Reversal
2003-05-13,8047,10731,     104,     397,35011,-2684,Bearish
2003-05-06,7943,10334,     918,     988,33433,-2391,Bearish
2003-04-29,7025,9346,     378,     701,32889,-2321,Bearish
2003-04-22,6647,8645,    1414,    -386,32230,-1998,Bullish
2003-04-15,5233,9031,     828,     754,31446,-3798,Bullish
2003-04-08,4405,8277,     540,     333,29328,-3872,Bullish
2003-04-01,3865,7944,     263,   -2553,28712,-4079,Bullish Reversal
2003-03-25,3602,10497,   -2614,   -1992,28791,-6895,Bearish Reversal
2003-03-18,6216,12489,    -387,     708,42301,-6273,Bearish
2003-03-11,6603,11781,     428,    -154,35570,-5178,Bullish
