As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2010-12-14,20794,10078,    2780,    1051,39804,10716,Bullish Reversal
2010-12-07,18014,9027,    1774,     611,42914,8987,Bullish Reversal
2010-11-30,16240,8416,    1531,    2218,43600,7824,Bearish
2010-11-23,14709,6198,   -3296,   -4004,40065,8511,Bullish Reversal
2010-11-16,18005,10202,   -6906,   -2094,44579,7803,Bearish Reversal
2010-11-09,24911,12296,    1548,    1398,51000,12615,Bullish
2010-11-02,23363,10898,   -1237,   -1183,48129,12465,Bearish Reversal
2010-10-26,24600,12081,    -308,   -1592,50068,12519,Bullish Reversal
2010-10-19,24908,13673,   -6596,    2116,54022,11235,Bearish Reversal
2010-10-12,31504,11557,    -189,    2463,57722,19947,Bearish
2010-10-05,31693,9094,    4038,    1432,56636,22599,Bullish
2010-09-28,27655,7662,    1383,   -4148,53452,19993,Bullish
2010-09-21,26272,11810,   -1528,   -1754,49910,14462,Bullish
2010-09-14,27800,13564,    2336,    4727,49352,14236,Bearish Reversal
2010-09-07,25464,8837,    4279,    1933,74713,16627,Bullish
2010-08-31,21185,6904,     450,      37,60655,14281,Bullish
2010-08-24,20735,6867,    2694,     576,57316,13868,Bullish
2010-08-17,18041,6291,    1266,     417,54560,11750,Bullish
2010-08-10,16775,5874,   -3527,    1795,52566,10901,Bearish Reversal
2010-08-03,20302,4079,    5019,   -4988,57976,16223,Bullish
2010-07-27,15283,9067,   -4694,    4203,55722,6216,Bearish
2010-07-20,19977,4864,    1740,    1217,54918,15113,Bullish
2010-07-13,18237,3647,   10610,  -11435,53056,14590,Bullish
2010-07-06,7627,15082,     -20,   -5413,45002,-7455,Bullish
2010-06-29,7647,20495,   -1973,     610,42840,-12848,Bearish Reversal
2010-06-22,9620,19885,     768,   -5443,43561,-10265,Bullish Reversal
2010-06-15,8852,25328,   -5259,    -198,44092,-16476,Bearish Reversal
2010-06-08,14111,25526,    2972,    -337,59622,-11415,Bullish
2010-06-01,11139,25863,    -350,    1755,49959,-14724,Bearish
2010-05-25,11489,24108,     873,   -1066,48163,-12619,Bullish Reversal
2010-05-18,10616,25174,     596,   -2373,48242,-14558,Bullish Reversal
2010-05-11,10020,27547,   -2645,   -1710,50562,-17527,Bearish Reversal
2010-05-04,12665,29257,    -366,    2613,51339,-16592,Bearish
2010-04-27,13031,26644,    3193,   11424,49308,-13613,Bearish
2010-04-20,9838,15220,    -579,    -151,33431,-5382,Bearish Reversal
2010-04-13,10417,15371,     640,    1442,33886,-4954,Bearish
2010-04-06,9777,13929,    3042,     654,32272,-4152,Bullish
2010-03-30,6735,13275,   -2504,    2948,28290,-6540,Bearish Reversal
2010-03-23,9239,10327,     262,   -3883,30910,-1088,Bullish Reversal
2010-03-16,8977,14210,   -1750,   -1662,32157,-5233,Bearish Reversal
2010-03-09,10727,15872,    -781,   -1946,47810,-5145,Bullish
2010-03-02,11508,17818,    -611,   -3120,42147,-6310,Bullish Reversal
2010-02-23,12119,20938,    1356,    5508,45407,-8819,Bearish
2010-02-16,10763,15430,    1544,    -685,40881,-4667,Bullish Reversal
2010-02-09,9219,16115,   -1125,    3996,42359,-6896,Bearish
2010-02-02,10344,12119,   -2077,    5403,36263,-1775,Bearish
2010-01-26,12421,6716,   -4860,    3406,34075,5705,Bearish Reversal
2010-01-19,17281,3310,      68,      23,37744,13971,Bullish Reversal
2010-01-12,17213,3287,    4725,  -11981,38204,13926,Bullish
2010-01-05,12488,15268,    2154,   -2117,35161,-2780,Bullish Reversal
2009-12-29,10334,17385,    1250,    3733,38033,-7051,Bearish
2009-12-22,9084,13652,   -2221,    2808,34198,-4568,Bearish
2009-12-15,11305,10844,   -8872,    4015,33591,461,Bearish Reversal
2009-12-08,20177,6829,   -8727,    2650,49595,13348,Bearish Reversal
2009-12-01,28904,4179,    2768,     160,56659,24725,Bullish
2009-11-24,26136,4019,     825,     907,54159,22117,Bearish
2009-11-17,25311,3112,    -406,     693,54018,22199,Bearish
2009-11-09,25717,2419,    4546,     -87,53280,23298,Bullish
2009-11-03,21171,2506,   -2933,   -3753,46414,18665,Bullish Reversal
2009-10-27,24104,6259,   -5913,      95,50703,17845,Bearish Reversal
2009-10-20,30017,6164,    2480,     906,54748,23853,Bullish
2009-10-13,27537,5258,    -724,     467,50413,22279,Bearish
2009-10-06,28261,4791,    5404,    -473,49587,23470,Bullish
2009-09-29,22857,5264,   -6111,      87,45542,17593,Bearish Reversal
2009-09-22,28968,5177,    4942,    -658,52087,23791,Bullish
2009-09-15,24026,5835,     655,     601,45016,18191,Bullish Reversal
2009-09-08,23371,5234,    3744,    -141,52293,18137,Bullish
2009-09-01,19627,5375,   -4022,   -1476,44607,14252,Bearish Reversal
2009-08-25,23649,6851,   11528,    1485,46196,16798,Bullish
2009-08-18,12121,5366,    1159,   -5633,30291,6755,Bullish Reversal
2009-08-11,10962,10999,  -10379,    4170,32801,-37,Bearish Reversal
2009-08-04,21341,6829,    2533,    2191,42223,14512,Bullish
2009-07-28,18808,4638,   -1374,   -2347,37313,14170,Bullish Reversal
2009-07-21,20182,6985,    3232,     827,39639,13197,Bullish
2009-07-14,16950,6158,     474,     736,33833,10792,Bearish
2009-07-07,16476,5422,    -147,    -511,33308,11054,Bullish
2009-06-30,16623,5933,   -5400,   -1682,32774,10690,Bearish Reversal
2009-06-23,22023,7615,    5877,    -629,39777,14408,Bullish
2009-06-16,16146,8244,    1267,    1839,30453,7902,Bearish Reversal
2009-06-09,14879,6405,    -533,    -408,48715,8474,Bearish
2009-06-02,15412,6813,    1483,    -442,42429,8599,Bullish
2009-05-26,13929,7255,    2432,     367,39627,6674,Bullish
2009-05-19,11497,6888,    2805,    -185,35951,4609,Bullish
2009-05-12,8692,7073,    3936,    1574,32340,1619,Bullish
2009-05-05,4756,5499,    -151,   -4330,26366,-743,Bullish Reversal
2009-04-28,4907,9829,    -811,   -7974,27107,-4922,Bullish Reversal
2009-04-21,5718,17803,    2314,    9344,33601,-12085,Bearish
2009-04-14,3404,8459,    -491,    1023,27406,-5055,Bearish
2009-04-07,3895,7436,    -173,   -1043,25914,-3541,Bullish Reversal
2009-03-31,4068,8479,   -2243,    -980,27578,-4411,Bearish Reversal
2009-03-24,6311,9459,     369,   -4921,27937,-3148,Bullish Reversal
2009-03-17,5942,14380,    1158,   -1857,31126,-8438,Bullish Reversal
2009-03-10,4784,16237,     531,    -926,39747,-11453,Bullish
2009-03-03,4253,17163,    -884,     838,36848,-12910,Bearish
2009-02-24,5137,16325,     289,     339,33873,-11188,Bearish Reversal
2009-02-17,4848,15986,    1235,     852,34470,-11138,Bullish
2009-02-10,3613,15134,    -188,     193,32070,-11521,Bearish
2009-02-03,3801,14941,    -518,     434,29006,-11140,Bearish
2009-01-27,4319,14507,    -816,    2998,28119,-10188,Bearish
2009-01-20,5135,11509,     309,     449,24527,-6374,Bearish Reversal
2009-01-13,4826,11060,   -1152,    -785,24703,-6234,Bearish Reversal
2009-01-06,5978,11845,    1010,    3030,25435,-5867,Bearish
2008-12-30,4968,8815,     658,     349,25073,-3847,Bullish
2008-12-22,4310,8466,    2484,    1329,24773,-4156,Bullish
2008-12-16,1826,7137,     206,   -8557,20142,-5311,Bullish Reversal
2008-12-09,1620,15694,    -708,   -4874,38990,-14074,Bullish Reversal
2008-12-02,2328,20568,   -1325,     502,42123,-18240,Bearish Reversal
2008-11-25,3653,20066,   -2087,     737,42747,-16413,Bearish Reversal
2008-11-18,5740,19329,     914,    4347,43937,-13589,Bearish
2008-11-11,4826,14982,   -2590,     365,39893,-10156,Bearish Reversal
2008-11-04,7416,14617,    1690,   -5425,41403,-7201,Bullish
2008-10-28,5726,20042,    1773,     167,39184,-14316,Bullish Reversal
2008-10-21,3953,19875,   -1269,    1571,39838,-15922,Bearish
2008-10-14,5222,18304,   -3069,   -1516,38302,-13082,Bearish Reversal
2008-10-07,8291,19820,    2338,    2418,39137,-11529,Bearish
2008-09-30,5953,17402,   -2392,     950,39047,-11449,Bearish Reversal
2008-09-23,8345,16452,     894,   -4447,42296,-8107,Bullish
2008-09-16,7451,20899,   -3625,   -5092,39036,-13448,Bullish Reversal
2008-09-09,11076,25991,    -983,     669,70332,-14915,Bearish
2008-09-02,12059,25322,     -89,    -155,64084,-13263,Bullish Reversal
2008-08-26,12148,25477,    2465,    2392,65910,-13329,Bullish
2008-08-19,9683,23085,   -3872,    1147,62081,-13402,Bearish
2008-08-12,13555,21938,   -1431,   -2031,58312,-8383,Bullish Reversal
2008-08-05,14986,23969,   -2415,    1913,59128,-8983,Bearish
2008-07-29,17401,22056,    -499,    2490,56449,-4655,Bearish
2008-07-22,17900,19566,  -14974,    1736,51791,-1666,Bearish Reversal
2008-07-15,32874,17830,   14789,   -4952,63754,15044,Bullish
2008-07-08,18085,22782,   -7955,    3349,52188,-4697,Bearish Reversal
2008-07-01,26040,19433,   11959,    2951,56638,6607,Bullish
2008-06-24,14081,16482,    3257,   -3256,45574,-2401,Bullish
2008-06-17,10824,19738,   -4996,     186,44091,-8914,Bearish Reversal
2008-06-10,15820,19552,    1692,   -1847,68666,-3732,Bullish
2008-06-03,14128,21399,   -4779,   -7357,65317,-7271,Bullish Reversal
2008-05-27,18907,28756,    -130,    4776,69571,-9849,Bearish
2008-05-20,19037,23980,    5279,   -7214,62984,-4943,Bullish Reversal
2008-05-13,13758,31194,   -5367,    7932,69188,-17436,Bearish
2008-05-06,19125,23262,   -7500,    3638,63405,-4137,Bearish
2008-04-29,26625,19624,    1894,   -2098,59678,7001,Bullish
2008-04-22,24731,21722,   -2327,    -102,59593,3009,Bearish Reversal
2008-04-15,27058,21824,    2913,   -1404,61278,5234,Bullish
2008-04-08,24145,23228,   -6640,    1324,57506,917,Bearish
2008-04-01,30785,21904,      17,    1917,56967,8881,Bearish Reversal
2008-03-25,30768,19987,    6208,    6651,57488,10781,Bearish
2008-03-18,24560,13336,   -1086,  -16558,54366,11224,Bullish Reversal
2008-03-11,25646,29894,     999,    5414,90384,-4248,Bearish
2008-03-04,24647,24480,   -7438,    1167,81574,167,Bearish
2008-02-26,32085,23313,    8106,     321,78947,8772,Bullish
2008-02-19,23979,22992,    6429,    8622,68500,987,Bearish
2008-02-12,17550,14370,   -5038,   -5432,57989,3180,Bullish Reversal
2008-02-05,22588,19802,   -5990,     457,64353,2786,Bearish Reversal
2008-01-29,28578,19345,    -371,    5772,70806,9233,Bearish Reversal
2008-01-22,28949,13573,    3534,   -6680,71705,15376,Bullish
2008-01-15,25415,20253,    4070,   -3263,67556,5162,Bullish
2008-01-08,21345,23516,    2843,     395,62749,-2171,Bullish
2007-12-31,18502,23121,    5859,   -1019,61358,-4619,Bullish
2007-12-24,12643,24140,   -2034,    2479,60681,-11497,Bearish
2007-12-18,14677,21661,  -12007,   -3090,60246,-6984,Bearish Reversal
2007-12-11,26684,24751,   -3849,    1261,86792,1933,Bearish
2007-12-04,30533,23490,   -6539,    -380,77920,7043,Bearish Reversal
2007-11-27,37072,23870,     -93,     437,81879,13202,Bearish Reversal
2007-11-20,37165,23433,    4072,    5843,83181,13732,Bearish
2007-11-13,33093,17590,     518,  -12566,77136,15503,Bullish Reversal
2007-11-06,32575,30156,     301,    8672,86821,2419,Bearish
2007-10-30,32274,21484,    5663,   -2617,72401,10790,Bullish
2007-10-23,26611,24101,      61,  -10638,69629,2510,Bullish Reversal
2007-10-16,26550,34739,   -1635,    2463,76520,-8189,Bearish
2007-10-09,28185,32276,   -3411,   -2398,70197,-4091,Bearish Reversal
2007-10-02,31596,34674,   -1362,    8008,75617,-3078,Bearish
2007-09-25,32958,26666,    4311,    3508,70582,6292,Bullish
2007-09-18,28647,23158,    2120,    -708,66122,5489,Bullish Reversal
2007-09-11,26527,23866,   14449,  -22687,136045,2661,Bullish
2007-09-04,12078,46553,   -5845,   10507,131156,-34475,Bearish
2007-08-28,17923,36046,    3281,    4125,118870,-18123,Bearish
2007-08-21,14642,31921,  -11613,   -8324,111735,-17279,Bearish Reversal
2007-08-14,26255,40245,   -8146,    3540,117264,-13990,Bearish Reversal
2007-08-07,34401,36705,    6092,   -6237,121823,-2304,Bullish
2007-07-31,28309,42942,    6400,  -21844,116838,-14633,Bullish
2007-07-24,21909,64786,   -2280,    5043,115383,-42877,Bearish
2007-07-17,24189,59743,    3850,    1332,110578,-35554,Bullish
2007-07-10,20339,58411,    5463,    9960,102992,-38072,Bearish
2007-07-03,14876,48451,    6573,  -18683,95030,-33575,Bullish Reversal
2007-06-26,8303,67134,    1621,  -18879,101945,-58831,Bullish Reversal
2007-06-19,6682,86013,   -3659,   -3509,110556,-79331,Bearish Reversal
2007-06-12,10341,89522,   -1195,   19734,155140,-79181,Bearish
2007-06-05,11536,69788,    1892,     936,99547,-58252,Bullish
2007-05-29,9644,68852,     272,   -6389,97517,-59208,Bullish Reversal
2007-05-22,9372,75241,   -7721,   23403,100303,-65869,Bearish
2007-05-15,17093,51838,    2233,    2626,81328,-34745,Bearish Reversal
2007-05-08,14860,49212,   -1809,    1373,81736,-34352,Bearish
2007-05-01,16669,47839,   -6560,    7759,79989,-31170,Bearish
2007-04-24,23229,40080,    5322,    -199,77956,-16851,Bullish
2007-04-17,17907,40279,    4454,    3620,67565,-22372,Bullish
2007-04-10,13453,36659,    3159,    -900,58718,-23206,Bullish
2007-04-03,10294,37559,   -8303,    7403,57666,-27265,Bearish
2007-03-27,18597,30156,    2577,    -866,52720,-11559,Bullish Reversal
2007-03-20,16020,31022,    1008,   -8881,53302,-15002,Bullish Reversal
2007-03-13,15012,39903,   -1847,    1177,88190,-24891,Bearish
2007-03-06,16859,38726,    1036,  -21782,83320,-21867,Bullish Reversal
2007-02-27,15823,60508,   10298,    -570,103378,-44685,Bullish
2007-02-20,5525,61078,   -1168,   -9021,100274,-55553,Bullish Reversal
2007-02-13,6693,70099,   -2700,   17781,107988,-63406,Bearish
2007-02-06,9393,52318,    3574,  -13081,93536,-42925,Bullish Reversal
2007-01-30,5819,65399,     529,   16028,99642,-59580,Bearish
2007-01-23,5290,49371,   -1186,     647,83065,-44081,Bearish Reversal
2007-01-16,6476,48724,   -1222,     655,83803,-42248,Bearish
2007-01-09,7698,48069,   -3582,   13991,80925,-40371,Bearish
2007-01-03,11280,34078,   -6334,    4179,64732,-22798,Bearish
2006-12-26,17614,29899,    -701,     746,57050,-12285,Bearish
2006-12-19,18315,29153,   -6666,   -5600,54652,-10838,Bearish Reversal
2006-12-12,24981,34753,    -854,    2450,92840,-9772,Bearish
2006-12-05,25835,32303,    3874,   -3561,80908,-6468,Bullish
2006-11-28,21961,35864,   11328,  -13566,78706,-13903,Bullish Reversal
2006-11-21,10633,49430,     750,   -2998,84320,-38797,Bullish Reversal
2006-11-14,9883,52428,   -4443,  -17599,87935,-42545,Bullish Reversal
2006-11-07,14326,70027,    3096,   11728,103184,-55701,Bearish
2006-10-31,11230,58299,    1899,  -21255,89968,-47069,Bullish Reversal
2006-10-24,9331,79554,   -1173,    1842,107816,-70223,Bearish
2006-10-17,10504,77712,    1634,    8422,105046,-67208,Bearish
2006-10-10,8870,69290,   -1889,   28404,95979,-60420,Bearish
2006-10-03,10759,40886,     262,    1369,72687,-30127,Bearish
2006-09-26,10497,39517,     386,  -14628,69977,-29020,Bullish Reversal
2006-09-19,10111,54145,   -1902,    8891,76994,-44034,Bearish Reversal
2006-09-12,12013,45254,     792,   14887,98012,-33241,Bearish
2006-09-05,11221,30367,   -1397,    5114,70053,-19146,Bearish
2006-08-29,12618,25253,   -4229,   -2059,68787,-12635,Bearish
2006-08-22,16847,27312,    3765,   -1017,68484,-10465,Bullish
2006-08-15,13082,28329,   -8402,   -8008,66021,-15247,Bearish Reversal
2006-08-08,21484,36337,    3997,    9456,72643,-14853,Bearish
2006-08-01,17487,26881,     876,  -10690,65105,-9394,Bullish Reversal
2006-07-25,16611,37571,   -1505,    4038,73560,-20960,Bearish
2006-07-18,18116,33533,   -2004,    6154,69612,-15417,Bearish
2006-07-11,20120,27379,   -1207,    1738,62771,-7259,Bearish
2006-07-03,21327,25641,    6818,   -4757,58809,-4314,Bullish Reversal
2006-06-27,14509,30398,   -5788,    4629,63556,-15889,Bearish
2006-06-20,20297,25769,    -879,    1711,57617,-5472,Bearish Reversal
2006-06-13,21176,24058,   -5463,    6739,122926,-2882,Bearish
2006-06-06,26639,17319,   -3625,   -2414,107626,9320,Bearish
2006-05-30,30264,19733,     126,   -2023,100852,10531,Bullish Reversal
2006-05-23,30138,21756,    6203,   -3760,101734,8382,Bullish
2006-05-16,23935,25516,    5629,   -3803,100736,-1581,Bullish
2006-05-09,18306,29319,     788,    -828,94856,-11013,Bullish
2006-05-02,17518,30147,    5405,   -6395,89956,-12629,Bullish
2006-04-25,12113,36542,    1369,    3630,84075,-24429,Bearish
2006-04-18,10744,32912,    4274,   -2209,80925,-22168,Bullish
2006-04-11,6470,35121,    -942,  -10419,78605,-28651,Bullish Reversal
2006-04-04,7412,45540,    1592,   -5615,79020,-38128,Bullish Reversal
2006-03-28,5820,51155,    2358,     828,84695,-45335,Bullish
2006-03-21,3462,50327,   -3967,   -5480,83307,-46865,Bullish Reversal
2006-03-14,7429,55807,   -8546,   -6391,93713,-48378,Bearish Reversal
2006-03-07,15975,62198,    -334,  -22373,127779,-46223,Bullish Reversal
2006-02-28,16309,84571,   -7480,   23807,134418,-68262,Bearish
2006-02-21,23789,60764,    2177,    7964,112408,-36975,Bearish
2006-02-14,21612,52800,   -2012,   14486,108343,-31188,Bearish
2006-02-07,23624,38314,   -2598,   13075,92132,-14690,Bearish
2006-01-31,26222,25239,    1894,    5274,84122,983,Bearish Reversal
2006-01-24,24328,19965,    2972,      69,85876,4363,Bullish
2006-01-17,21356,19896,   -2782,   -4482,80480,1460,Bullish
2006-01-10,24138,24378,    9136,   -7135,79029,-240,Bullish
2006-01-03,15002,31513,    5970,  -15845,77368,-16511,Bullish Reversal
2005-12-27,9032,47358,    3785,    8044,86551,-38326,Bearish
2005-12-20,5247,39314,   -8690,  -14484,75904,-34067,Bullish Reversal
2005-12-13,13937,53798,   -2613,  -12111,113909,-39861,Bullish
2005-12-06,16550,65909,    2355,    3298,105413,-49359,Bearish
2005-11-29,14195,62611,    -996,    -787,99363,-48416,Bearish Reversal
2005-11-22,15191,63398,      59,    3232,100881,-48207,Bearish
2005-11-15,15132,60166,    1302,   11666,98446,-45034,Bearish
2005-11-08,13830,48500,     193,   13084,84753,-34670,Bearish
2005-11-01,13637,35416,     823,    1759,69574,-21779,Bearish
2005-10-25,12814,33657,   -1144,  -11283,66764,-20843,Bullish Reversal
2005-10-18,13958,44940,     386,    6081,80322,-30982,Bearish
2005-10-11,13572,38859,    3599,  -18240,72377,-25287,Bullish Reversal
2005-10-04,9973,57099,    3835,    7230,87779,-47126,Bearish
2005-09-27,6138,49869,    3650,   16471,76757,-43731,Bearish
2005-09-20,2488,33398,   -1687,   14257,57198,-30910,Bearish Reversal
2005-09-13,4175,19141,  -10769,    3412,60845,-14966,Bearish Reversal
2005-09-06,14944,15729,   10936,  -20155,61472,-785,Bullish Reversal
2005-08-30,4008,35884,     843,   -4825,67721,-31876,Bullish Reversal
2005-08-23,3165,40709,   -3320,    6602,67995,-37544,Bearish
2005-08-16,6485,34107,     440,   -4149,66890,-27622,Bullish Reversal
2005-08-09,6045,38256,    1412,    2297,71277,-32211,Bearish Reversal
2005-08-02,4633,35959,      29,   -5074,71327,-31326,Bullish Reversal
2005-07-26,4604,41033,   -1415,   -1478,73768,-36429,Bullish
2005-07-19,6019,42511,    3028,    1572,72416,-36492,Bullish
2005-07-12,2991,40939,    1297,   -6295,69525,-37948,Bullish Reversal
2005-07-05,1694,47234,     -70,    1049,73790,-45540,Bearish
2005-06-28,1764,46185,     185,    2219,73119,-44421,Bearish
2005-06-21,1579,43966,   -1326,   -2520,71529,-42387,Bullish Reversal
2005-06-14,2905,46486,     962,    -769,73534,-43581,Bullish Reversal
2005-06-07,1943,47255,    1093,    7006,90020,-45312,Bearish
2005-05-31,850,40249,    -912,     816,69037,-39399,Bearish Reversal
2005-05-24,1762,39433,    -180,    9113,69873,-37671,Bearish
2005-05-17,1942,30320,    -272,   10682,60958,-28378,Bearish
2005-05-10,2214,19638,   -2675,    3419,43977,-17424,Bearish
2005-05-03,4889,16219,    1385,    4090,38584,-11330,Bearish
2005-04-26,3504,12129,     -81,   -3177,34396,-8625,Bullish Reversal
2005-04-19,3585,15306,    1908,   -9135,35822,-11721,Bullish Reversal
2005-04-12,1677,24441,       0,    3985,45692,-22764,Bearish Reversal
2005-04-05,1677,20456,    -491,    4246,47464,-18779,Bearish
2005-03-29,2168,16210,   -3074,    -388,42256,-14042,Bearish
2005-03-22,5242,16598,   -5413,    6103,38278,-11356,Bearish Reversal
2005-03-15,10655,10495,    3181,      -6,41804,160,Bullish Reversal
2005-03-08,7474,10501,     161,    1285,67512,-3027,Bearish
2005-03-01,7313,9216,    2523,     976,61956,-1903,Bullish
2005-02-22,4790,8240,     953,   -6866,54437,-3450,Bullish
2005-02-15,3837,15106,     466,   -5439,52852,-11269,Bullish Reversal
2005-02-08,3371,20545,   -2951,    6823,56861,-17174,Bearish
2005-02-01,6322,13722,   -1721,     498,51859,-7400,Bearish
2005-01-25,8043,13224,   -3174,     907,51069,-5181,Bearish Reversal
2005-01-18,11217,12317,    -666,     494,52151,-1100,Bearish Reversal
2005-01-11,11883,11823,   -7505,    3930,53634,60,Bearish
2005-01-04,19388,7893,  -14340,    -846,50988,11495,Bearish Reversal
2004-12-28,33728,8739,    3623,   -9814,60282,24989,Bullish
2004-12-21,30105,18553,   -4214,    1794,56834,11552,Bearish
2004-12-14,34319,16759,   -6074,   12414,56671,17560,Bearish Reversal
2004-12-07,40393,4345,   -2368,     522,100269,36048,Bearish
2004-11-30,42761,3823,   -1630,   -1782,75035,38938,Bullish Reversal
2004-11-23,44391,5605,   -2268,     -49,77383,38786,Bearish
2004-11-16,46659,5654,     401,    -237,75763,41005,Bullish Reversal
2004-11-09,46258,5891,    6334,   -2241,77168,40367,Bullish
2004-11-02,39924,8132,    4521,      60,68098,31792,Bullish
2004-10-26,35403,8072,   13115,   -2418,63595,27331,Bullish
2004-10-19,22288,10490,   14121,   -2315,49694,11798,Bullish
2004-10-12,8167,12805,    3075,    2953,35432,-4638,Bullish
2004-10-05,5092,9852,       0,    -786,31092,-4760,Bullish
2004-09-28,5092,10638,.,.,29774,-5546,No signal
2004-09-07,3488,11148,    -219,    -742,41687,-7660,Bullish
2004-08-31,3707,11890,    -445,    1202,41657,-8183,Bearish
2004-08-24,4152,10688,   -2700,    1334,40437,-6536,Bearish Reversal
2004-08-17,6852,9354,    2432,   -1495,40867,-2502,Bullish
2004-08-10,4420,10849,    1280,   -5118,36349,-6429,Bullish Reversal
2004-08-03,3140,15967,   -5187,    6814,42332,-12827,Bearish
2004-07-27,8327,9153,  -15654,    6335,40111,-826,Bearish Reversal
2004-07-20,23981,2818,   -5212,     466,55778,21163,Bearish Reversal
2004-07-13,29193,2352,    4047,    -618,60091,26841,Bullish
2004-07-06,25146,2970,    8914,    -913,53561,22176,Bullish
2004-06-29,16232,3883,   -2267,    2822,39116,12349,Bearish Reversal
2004-06-22,18499,1061,   -2600,   -3293,42778,17438,Bullish Reversal
2004-06-15,21099,4354,   -1571,   -2054,43388,16745,Bullish Reversal
2004-06-08,22670,6408,   10562,    -378,69978,16262,Bullish
2004-06-01,12108,6786,    7741,   -1121,45970,5322,Bullish
2004-05-25,4367,7907,    -266,     676,36529,-3540,Bearish
2004-05-18,4633,7231,    3389,    -908,34868,-2598,Bullish Reversal
2004-05-11,1244,8139,    -473,    -667,38467,-6895,Bullish
2004-05-04,1717,8806,     343,   -3660,36901,-7089,Bullish Reversal
2004-04-27,1374,12466,   -2383,     406,37889,-11092,Bearish Reversal
2004-04-20,3757,12060,    -108,    2254,38936,-8303,Bearish
2004-04-12,3865,9806,    -504,   -7391,36138,-5941,Bullish Reversal
2004-04-06,4369,17197,     475,    8683,44331,-12828,Bearish
2004-03-30,3894,8514,    -236,    1522,34701,-4620,Bearish
2004-03-23,4130,6992,     779,   -5682,32617,-2862,Bullish Reversal
2004-03-16,3351,12674,    -273,   -5723,36981,-9323,Bullish Reversal
2004-03-09,3624,18397,   -1894,    2099,52178,-14773,Bearish
2004-03-02,5518,16298,   -7090,    9064,47795,-10780,Bearish
2004-02-24,12608,7234,   -6950,    -845,41521,5374,Bearish Reversal
2004-02-17,19558,8079,     584,     108,46002,11479,Bullish
2004-02-10,18974,7971,    3740,    2180,43840,11003,Bullish
2004-02-03,15234,5791,   -3154,     382,40899,9443,Bearish Reversal
2004-01-27,18388,5409,    4530,     583,41836,12979,Bullish
2004-01-20,13858,4826,   -5968,     273,41755,9032,Bearish Reversal
2004-01-13,19826,4553,   -1372,    -440,48588,15273,Bearish Reversal
2004-01-06,21198,4993,    -439,     139,50231,16205,Bearish
2003-12-30,21637,4854,    5350,     199,48615,16783,Bullish
2003-12-22,16287,4655,    -930,     692,44642,11632,Bearish
2003-12-16,17217,3963,     367,    -536,43835,13254,Bullish Reversal
2003-12-09,16850,4499,    3574,    -319,84218,12351,Bullish
2003-12-02,13276,4818,    2973,    -604,71273,8458,Bullish
2003-11-25,10303,5422,   -1576,   -3506,66856,4881,Bullish
2003-11-18,11879,8928,    9527,   -9146,65394,2951,Bullish
2003-11-11,2352,18074,   -5723,    7705,61432,-15722,Bearish
2003-11-04,8075,10369,  -12328,    3065,55727,-2294,Bearish Reversal
2003-10-28,20403,7304,     358,   -1348,58372,13099,Bullish
2003-10-21,20045,8652,   -1582,    1923,56476,11393,Bearish
2003-10-14,21627,6729,    7391,    -441,54575,14898,Bullish
2003-10-07,14236,7170,    3772,   -1707,47583,7066,Bullish
2003-09-30,10464,8877,    6581,   -4509,43199,1587,Bullish
2003-09-23,3883,13386,    3283,   -7148,39097,-9503,Bullish Reversal
2003-09-16,600,20534,   -1534,    2296,43853,-19934,Bearish Reversal
2003-09-09,2134,18238,     -45,   -4030,69919,-16104,Bullish
2003-09-02,2179,22268,    -490,     223,62339,-20089,Bearish
2003-08-26,2669,22045,     637,     216,59642,-19376,Bullish
2003-08-19,2032,21829,     476,   10271,55803,-19797,Bearish
2003-08-12,1556,11558,     474,    2020,43172,-10002,Bearish Reversal
2003-08-05,1082,9538,    -902,    -586,43306,-8456,Bearish Reversal
2003-07-29,1984,10124,     129,    -756,44007,-8140,Bullish
2003-07-22,1855,10880,   -1339,   -1166,42920,-9025,Bearish
2003-07-15,3194,12046,      54,    2807,41283,-8852,Bearish
2003-07-08,3140,9239,   -3769,    2709,38622,-6099,Bearish
2003-07-01,6909,6530,   -5284,    2832,38413,379,Bearish Reversal
2003-06-24,12193,3698,   -8557,     727,38511,8495,Bearish Reversal
2003-06-17,20750,2971,    1282,    -357,43746,17779,Bullish Reversal
2003-06-10,19468,3328,    -963,   -1054,66764,16140,Bullish
2003-06-03,20431,4382,   -2395,    2343,56747,16049,Bearish Reversal
2003-05-27,22826,2039,     565,   -2233,57565,20787,Bullish
2003-05-20,22261,4272,    2334,     -29,56731,17989,Bullish
2003-05-13,19927,4301,     805,   -1330,53657,15626,Bullish
2003-05-06,19122,5631,   12871,    -946,48748,13491,Bullish
2003-04-29,6251,6577,     -29,   -1756,39583,-326,Bullish
2003-04-22,6280,8333,    2577,    3201,38778,-2053,Bearish
2003-04-15,3703,5132,     129,     338,37084,-1429,Bearish
2003-04-08,3574,4794,   -2371,     837,36072,-1220,Bearish
2003-04-01,5945,3957,     851,   -1580,33917,1988,Bullish
2003-03-25,5094,5537,   -2555,    2920,32336,-443,Bearish Reversal
