As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2011-03-08,43205,26549,  -19191,    5427,131247,16656,Bearish Reversal
2011-03-01,62396,21122,   38939,  -30081,136561,41274,Bullish
2011-02-22,23457,51203,    -932,    8266,124016,-27746,Bearish
2011-02-15,24389,42937,  -32218,   23061,116803,-18548,Bearish Reversal
2011-02-08,56607,19876,    3959,   -1291,117705,36731,Bullish
2011-02-01,52648,21167,   -1847,   -1110,116384,31481,Bearish Reversal
2011-01-25,54495,22277,    8237,   -3452,116661,32218,Bullish
2011-01-18,46258,25729,    2374,    6581,110405,20529,Bearish
2011-01-11,43884,19148,  -22040,   -7711,107132,24736,Bearish Reversal
2011-01-04,65924,26859,   15983,    6559,128483,39065,Bullish
2010-12-28,49941,20300,   15698,   -1414,109343,29641,Bullish
2010-12-21,34243,21714,    -753,    -547,90072,12529,Bearish Reversal
2010-12-14,34996,22261,  -12665,   -2112,96110,12735,Bearish Reversal
2010-12-07,47661,24373,   -8130,   -1412,132233,23288,Bearish Reversal
2010-11-30,55791,25785,    4630,    1816,133069,30006,Bullish
2010-11-23,51161,23969,    3566,    -768,129620,27192,Bullish Reversal
2010-11-16,47595,24737,   -6661,    7135,131701,22858,Bearish Reversal
2010-11-09,54256,17602,   -8805,     996,140515,36654,Bearish
2010-11-02,63061,16606,    1756,   -1570,140062,46455,Bullish
2010-10-26,61305,18176,   -1249,    1478,139850,43129,Bearish
2010-10-19,62554,16698,   -3909,   -1480,139496,45856,Bearish Reversal
2010-10-12,66463,18178,    -403,     518,146581,48285,Bearish
2010-10-05,66866,17660,   21730,    1190,142488,49206,Bullish
2010-09-28,45136,16470,    5188,    -378,118274,28666,Bullish
2010-09-21,39948,16848,  -21267,    3275,113349,23100,Bearish Reversal
2010-09-14,61215,13573,   -4225,     316,134360,47642,Bearish Reversal
2010-09-07,65440,13257,    4221,    1942,150513,52183,Bullish
2010-08-31,61219,11315,   -1867,    -702,139079,49904,Bearish Reversal
2010-08-24,63086,12017,     341,    -759,140128,51069,Bullish
2010-08-17,62745,12776,   -2569,     -60,137645,49969,Bearish
2010-08-10,65314,12836,    3591,    -889,136999,52478,Bullish
2010-08-03,61723,13725,   13235,   -4842,133870,47998,Bullish
2010-07-27,48488,18567,   -6245,    4745,124595,29921,Bearish Reversal
2010-07-20,54733,13822,   -8472,   -2024,127658,40911,Bearish Reversal
2010-07-13,63205,15846,     729,   -8704,133665,47359,Bullish Reversal
2010-07-06,62476,24550,   10755,     256,135128,37926,Bullish
2010-06-29,51721,24294,   22464,   -1333,120484,27427,Bullish
2010-06-22,29257,25627,    5953,   -1357,91415,3630,Bullish
2010-06-15,23304,26984,   -5215,  -14082,82217,-3680,Bullish Reversal
2010-06-08,28519,41066,   -4696,    1367,133010,-12547,Bearish Reversal
2010-06-01,33215,39699,    1221,   -2533,133365,-6484,Bullish Reversal
2010-05-25,31994,42232,   10601,  -13450,140769,-10238,Bullish Reversal
2010-05-18,21393,55682,   -1872,   -2252,142699,-34289,Bullish Reversal
2010-05-11,23265,57934,   10835,  -20108,146389,-34669,Bullish Reversal
2010-05-04,12430,78042,   -2588,   13247,147243,-65612,Bearish
2010-04-27,15018,64795,     807,     246,137780,-49777,Bullish
2010-04-20,14211,64549,    1638,   -3770,134324,-50338,Bullish
2010-04-13,12573,68319,   -6023,    7418,131723,-55746,Bearish
2010-04-06,18596,60901,    1422,   12861,123837,-42305,Bearish
2010-03-30,17174,48040,  -23856,   17171,109417,-30866,Bearish
2010-03-23,41030,30869,    -248,    4788,96913,10161,Bearish
2010-03-16,41278,26081,  -10641,     450,95999,15197,Bearish Reversal
2010-03-09,51919,25631,   -5413,     851,137443,26288,Bearish
2010-03-02,57332,24780,   26900,   -3935,133600,32552,Bullish
2010-02-23,30432,28715,   -5259,    6936,122919,1717,Bearish
2010-02-16,35691,21779,   -5661,    2823,119816,13912,Bearish Reversal
2010-02-09,41352,18956,   11175,   -4086,120060,22396,Bullish
2010-02-02,30177,23042,    1356,  -10126,116129,7135,Bullish Reversal
2010-01-26,28821,33168,    5103,   -7646,119819,-4347,Bullish Reversal
2010-01-19,23718,40814,    1767,    2119,122367,-17096,Bearish
2010-01-12,21951,38695,    1317,    1250,120568,-16744,Bullish
2010-01-05,20634,37445,     691,    2599,104231,-16811,Bearish
2009-12-29,19943,34846,   -9534,    4358,95217,-14903,Bearish
2009-12-22,29477,30488,   -4333,    5050,93224,-1011,Bearish
2009-12-15,33810,25438,  -14944,   11866,88438,8372,Bearish Reversal
2009-12-08,48754,13572,  -25039,   -3314,123501,35182,Bearish Reversal
2009-12-01,73793,16886,    8569,    3372,144123,56907,Bullish
2009-11-24,65224,13514,   16474,     316,131833,51710,Bullish
2009-11-17,48750,13198,    6706,   -6968,125908,35552,Bullish
2009-11-09,42044,20166,    3016,     970,117344,21878,Bullish
2009-11-03,39028,19196,    2952,     650,110032,19832,Bullish Reversal
2009-10-27,36076,18546,  -13325,     330,115161,17530,Bearish Reversal
2009-10-20,49401,18216,    -416,    1738,120630,31185,Bearish
2009-10-13,49817,16478,  -12310,   -1006,119052,33339,Bearish Reversal
2009-10-06,62127,17484,   -1322,   -1109,120340,44643,Bearish
2009-09-29,63449,18593,     180,     939,119276,44856,Bearish Reversal
2009-09-22,63269,17654,    9225,     717,119425,45615,Bullish
2009-09-15,54044,16937,   -2681,    1011,108330,37107,Bearish Reversal
2009-09-08,56725,15926,    4684,   -3750,115249,40799,Bullish
2009-09-01,52041,19676,   17986,   -2732,107605,32365,Bullish
2009-08-25,34055,22408,    8934,    -360,86500,11647,Bullish
2009-08-18,25121,22768,    1102,    -427,72642,2353,Bullish
2009-08-11,24019,23195,   -4250,    5541,70654,824,Bearish Reversal
2009-08-04,28269,17654,   -9065,    4622,80101,10615,Bearish Reversal
2009-07-28,37334,13032,  -15639,   -3753,90649,24302,Bearish Reversal
2009-07-21,52973,16785,     333,   -2288,110610,36188,Bullish
2009-07-14,52640,19073,   15972,    -478,110140,33567,Bullish
2009-07-07,36668,19551,   13407,   -4757,89956,17117,Bullish
2009-06-30,23261,24308,    1075,   -1885,73476,-1047,Bullish Reversal
2009-06-23,22186,26193,    3899,    -657,73797,-4007,Bullish
2009-06-16,18287,26850,   -6935,    -671,62998,-8563,Bearish Reversal
2009-06-09,25222,27521,   -8855,    3065,93527,-2299,Bearish Reversal
2009-06-02,34077,24456,    -783,   -2395,96969,9621,Bullish
2009-05-26,34860,26851,    5334,    3325,96706,8009,Bullish
2009-05-19,29526,23526,    1013,   -2599,90204,6000,Bullish
2009-05-12,28513,26125,    6925,   -1981,85709,2388,Bullish
2009-05-05,21588,28106,    -574,    1365,75595,-6518,Bearish Reversal
2009-04-28,22162,26741,    3819,   -5297,75734,-4579,Bullish
2009-04-21,18343,32038,   -2826,    4774,74215,-13695,Bearish Reversal
2009-04-14,21169,27264,   -4397,   -5300,82017,-6095,Bullish Reversal
2009-04-07,25566,32564,   -1178,   -3643,84138,-6998,Bullish
2009-03-31,26744,36207,    1687,    3488,76607,-9463,Bearish
2009-03-24,25057,32719,   -2113,     853,69923,-7662,Bearish Reversal
2009-03-17,27170,31866,  -16156,    7446,70507,-4696,Bearish Reversal
2009-03-10,43326,24420,   -3292,   -2128,114020,18906,Bearish
2009-03-03,46618,26548,    -644,    7921,110223,20070,Bearish
2009-02-24,47262,18627,   -7391,     162,108705,28635,Bearish
2009-02-17,54653,18465,   -2217,    5192,108685,36188,Bearish
2009-02-10,56870,13273,   -8261,   -1340,106751,43597,Bearish Reversal
2009-02-03,65131,14613,    1762,     251,117069,50518,Bullish
2009-01-27,63369,14362,     840,   -1077,115063,49007,Bullish
2009-01-20,62529,15439,    2049,    -146,113171,47090,Bullish
2009-01-13,60480,15585,   -2135,    -636,107714,44895,Bearish Reversal
2009-01-06,62615,16221,    4822,    2304,110160,46394,Bullish
2008-12-30,57793,13917,    1459,   -2319,105926,43876,Bullish
2008-12-22,56334,16236,   -3651,   -2368,105339,40098,Bearish Reversal
2008-12-16,59985,18604,   -2993,   -1115,110472,41381,Bearish Reversal
2008-12-09,62978,19719,   -4765,   -5121,166059,43259,Bullish
2008-12-02,67743,24840,    5677,     -60,138994,42903,Bullish
2008-11-25,62066,24900,   15239,    2207,131206,37166,Bullish
2008-11-18,46827,22693,     474,     851,129694,24134,Bearish Reversal
2008-11-11,46353,21842,    -419,    1564,130102,24511,Bearish
2008-11-04,46772,20278,   -4443,     889,129500,26494,Bearish Reversal
2008-10-28,51215,19389,    -226,   -1931,143020,31826,Bullish
2008-10-21,51441,21320,    -268,    -485,138768,30121,Bullish
2008-10-14,51709,21805,   -9848,      61,132983,29904,Bearish Reversal
2008-10-07,61557,21744,   -7816,   -4607,158003,39813,Bearish Reversal
2008-09-30,69373,26351,   18187,    7104,159908,43022,Bullish
2008-09-23,51186,19247,     561,   -4778,141677,31939,Bullish
2008-09-16,50625,24025,   11327,    -452,132133,26600,Bullish Reversal
2008-09-09,39298,24477,     893,  -18948,206916,14821,Bullish
2008-09-02,38405,43425,   -1698,  -16648,205813,-5020,Bullish Reversal
2008-08-26,40103,60073,    -830,   -3998,209138,-19970,Bullish Reversal
2008-08-19,40933,64071,   -5231,    4658,212982,-23138,Bearish
2008-08-12,46164,59413,     266,    1434,208622,-13249,Bearish
2008-08-05,45898,57979,    6736,   12537,200818,-12081,Bearish
2008-07-29,39162,45442,   -9271,    7533,178959,-6280,Bearish Reversal
2008-07-22,48433,37909,  -29167,   10414,187785,10524,Bearish Reversal
2008-07-15,77600,27495,   37081,   -7699,213992,50105,Bullish
2008-07-08,40519,35194,   -4670,    6010,175428,5325,Bearish Reversal
2008-07-01,45189,29184,   10873,  -17879,175598,16005,Bullish
2008-06-24,34316,47063,   -5673,   12931,164015,-12747,Bearish
2008-06-17,39989,34132,   -3402,   -1543,161544,5857,Bearish Reversal
2008-06-10,43391,35675,  -11618,    4031,202372,7716,Bearish
2008-06-03,55009,31644,   -7898,    2041,164454,23365,Bearish Reversal
2008-05-27,62907,29603,   -2296,    4448,171688,33304,Bearish
2008-05-20,65203,25155,    2994,   -3238,165388,40048,Bullish Reversal
2008-05-13,62209,28393,   -7146,    7773,174423,33816,Bearish
2008-05-06,69355,20620,   -4130,    2585,169098,48735,Bearish
2008-04-29,73485,18035,   13132,   -7231,166940,55450,Bullish Reversal
2008-04-22,60353,25266,   -8597,    4288,172737,35087,Bearish Reversal
2008-04-15,68950,20978,   -1474,   -6379,177514,47972,Bullish Reversal
2008-04-08,70424,27357,   -7711,    1520,182491,43067,Bearish Reversal
2008-04-01,78135,25837,  -10556,    3066,189206,52298,Bearish Reversal
2008-03-25,88691,22771,    6391,   -3770,196616,65920,Bullish
2008-03-18,82300,26541,   -4083,   -9689,193580,55759,Bullish Reversal
2008-03-11,86383,36230,   -8271,   -2139,234069,50153,Bearish Reversal
2008-03-04,94654,38369,   24466,    2470,254859,56285,Bullish
2008-02-26,70188,35899,  -10617,    5538,235856,34289,Bearish Reversal
2008-02-19,80805,30361,    6850,    -123,237223,50444,Bullish
2008-02-12,73955,30484,   -9785,    1434,231216,43471,Bearish
2008-02-05,83740,29050,    4930,    3168,225290,54690,Bullish
2008-01-29,78810,25882,   10914,    -172,206162,52928,Bullish
2008-01-22,67896,26054,    3184,   -1459,193308,41842,Bullish Reversal
2008-01-15,64712,27513,    2356,    2630,202548,37199,Bearish
2008-01-08,62356,24883,   17249,  -19304,193786,37473,Bullish
2007-12-31,45107,44187,   -1854,    1239,181412,920,Bearish
2007-12-24,46961,42948,   -7114,    2230,180033,4013,Bearish
2007-12-18,54075,40718,  -14482,    3064,176620,13357,Bearish Reversal
2007-12-11,68557,37654,   -4906,   -1724,218614,30903,Bearish
2007-12-04,73463,39378,    5359,    2606,195761,34085,Bullish
2007-11-27,68104,36772,      84,    -847,192574,31332,Bullish Reversal
2007-11-20,68020,37619,    4682,   -4923,193209,30401,Bullish
2007-11-13,63338,42542,    3393,  -26300,190955,20796,Bullish Reversal
2007-11-06,59945,68842,    2484,    1432,216041,-8897,Bullish Reversal
2007-10-30,57461,67410,   11092,    -313,222002,-9949,Bullish Reversal
2007-10-23,46369,67723,     762,  -16497,225032,-21354,Bullish Reversal
2007-10-16,45607,84220,    9286,    2142,228334,-38613,Bullish
2007-10-09,36321,82078,     800,   18488,224347,-45757,Bearish
2007-10-02,35521,63590,  -10530,   15090,197060,-28069,Bearish
2007-09-25,46051,48500,    4517,  -14101,171770,-2449,Bullish
2007-09-18,41534,62601,  -21199,    5453,168189,-21067,Bearish Reversal
2007-09-11,62733,57148,    4394,   -8244,299538,5585,Bullish
2007-09-04,58339,65392,   -7789,    9110,269834,-7053,Bearish Reversal
2007-08-28,66128,56282,    4910,   -3420,276995,9846,Bullish
2007-08-21,61218,59702,    3459,  -19946,273008,1516,Bullish Reversal
2007-08-14,57759,79648,   10649,   -1955,278398,-21889,Bullish
2007-08-07,47110,81603,     510,  -16159,263905,-34493,Bullish Reversal
2007-07-31,46600,97762,   -4488,  -45741,264271,-51162,Bullish Reversal
2007-07-24,51088,143503,     657,  -33701,284669,-92415,Bullish Reversal
2007-07-17,50431,177204,   -1118,    -235,303595,-126773,Bearish Reversal
2007-07-10,51549,177439,    8176,  -21072,320333,-125890,Bullish Reversal
2007-07-03,43373,198511,   -6038,  -38977,326811,-155138,Bullish Reversal
2007-06-26,49411,237488,    4193,   30909,352299,-188077,Bearish
2007-06-19,45218,206579,   -3573,   30226,310083,-161361,Bearish Reversal
2007-06-12,48791,176353,   -4990,   -1434,380532,-127562,Bearish
2007-06-05,53781,177787,    2480,  -19757,311288,-124006,Bullish Reversal
2007-05-29,51301,197544,   -1000,   -6503,319048,-146243,Bullish Reversal
2007-05-22,52301,204047,    5651,   29501,326431,-151746,Bearish
2007-05-15,46650,174546,   -4563,   11074,297263,-127896,Bearish
2007-05-08,51213,163472,    3595,   -2928,284780,-112259,Bullish
2007-05-01,47618,166400,    9718,   46728,279868,-118782,Bearish
2007-04-24,37900,119672,   -5381,    5872,235531,-81772,Bearish
2007-04-17,43281,113800,     563,    6241,234796,-70519,Bearish
2007-04-10,42718,107559,    5873,    6856,230370,-64841,Bearish
2007-04-03,36845,100703,    -920,   15458,221748,-63858,Bearish
2007-03-27,37765,85245,    3496,    1023,204073,-47480,Bullish
2007-03-20,34269,84222,   -3925,   -6825,176550,-49953,Bullish Reversal
2007-03-13,38194,91047,    7715,   -2318,281602,-52853,Bullish
2007-03-06,30479,93365,   -8904,  -60644,278491,-62886,Bullish Reversal
2007-02-27,39383,154009,   -2903,   -4472,328295,-114626,Bullish Reversal
2007-02-20,42286,158481,   -1181,  -52491,332216,-116195,Bullish Reversal
2007-02-13,43467,210972,    2442,   41421,361809,-167505,Bearish
2007-02-06,41025,169551,   -1554,  -46033,314920,-128526,Bullish Reversal
2007-01-30,42579,215584,   -9621,   -1476,344070,-173005,Bearish Reversal
2007-01-23,52200,217060,   -3831,   22883,344998,-164860,Bearish
2007-01-16,56031,194177,    1690,   16493,308740,-138146,Bearish
2007-01-09,54341,177684,    -478,    4273,287999,-123343,Bearish
2007-01-03,54819,173411,    -810,   12868,280541,-118592,Bearish
2006-12-26,55629,160543,    6679,   19074,262764,-104914,Bearish
2006-12-19,48950,141469,   -1672,   35287,239042,-92519,Bearish Reversal
2006-12-12,50622,106182,  -11722,   20301,276919,-55560,Bearish
2006-12-05,62344,85881,    6311,  -12110,268136,-23537,Bullish
2006-11-28,56033,97991,    5385,  -33078,252107,-41958,Bullish Reversal
2006-11-21,50648,131069,    2542,   27951,258327,-80421,Bearish
2006-11-14,48106,103118,       4,   -8496,233573,-55012,Bullish
2006-11-07,48102,111614,    1326,    5238,229063,-63512,Bearish
2006-10-31,46776,106376,   -3625,  -81315,226607,-59600,Bullish Reversal
2006-10-24,50401,187691,   -2772,   21940,282998,-137290,Bearish
2006-10-17,53173,165751,    2578,   -8442,261575,-112578,Bullish Reversal
2006-10-10,50595,174193,    3165,   22612,267803,-123598,Bearish
2006-10-03,47430,151581,    4912,   21705,243819,-104151,Bearish
2006-09-26,42518,129876,    7563,    4117,221240,-87358,Bullish Reversal
2006-09-19,34955,125759,      13,   -8635,225098,-90804,Bullish Reversal
2006-09-12,34942,134394,    2001,   31955,275585,-99452,Bearish
2006-09-05,32941,102439,    -979,  -19810,228792,-69498,Bullish Reversal
2006-08-29,33920,122249,    3067,   16319,244441,-88329,Bearish
2006-08-22,30853,105930,    1207,   14010,227195,-75077,Bearish
2006-08-15,29646,91920,    4615,   15098,216492,-62274,Bearish
2006-08-08,25031,76822,    -360,    8447,198570,-51791,Bearish
2006-08-01,25391,68375,    -908,  -34810,195626,-42984,Bullish Reversal
2006-07-25,26299,103185,   -1425,    6412,208508,-76886,Bearish
2006-07-18,27724,96773,      85,   48430,203567,-69049,Bearish
2006-07-11,27639,48343,    2309,    -896,173470,-20704,Bullish
2006-07-03,25330,49239,     140,  -11523,168688,-23909,Bullish Reversal
2006-06-27,25190,60762,    1313,   13878,174066,-35572,Bearish
2006-06-20,23877,46884,  -15483,   -2073,161290,-23007,Bearish Reversal
2006-06-13,39360,48957,   -7788,   22812,243513,-9597,Bearish
2006-06-06,47148,26145,   -8871,   -4133,201843,21003,Bearish Reversal
2006-05-30,56019,30278,    6350,   -1062,208512,25741,Bullish Reversal
2006-05-23,49669,31340,    2616,    3408,211949,18329,Bearish Reversal
2006-05-16,47053,27932,     284,       7,212386,19121,Bullish
2006-05-09,46769,27925,    2380,  -13775,210545,18844,Bullish
2006-05-02,44389,41700,    3392,   -5787,206400,2689,Bullish
2006-04-25,40997,47487,    2248,  -32403,201415,-6490,Bullish Reversal
2006-04-18,38749,79890,    2536,  -10794,202039,-41141,Bullish Reversal
2006-04-11,36213,90684,    5610,   27365,205630,-54471,Bearish
2006-04-04,30603,63319,    3374,    5678,189732,-32716,Bearish
2006-03-28,27229,57641,    4114,    5170,180101,-30412,Bearish
2006-03-21,23115,52471,   -1699,  -17632,175962,-29356,Bullish Reversal
2006-03-14,24814,70103,  -11924,   -8466,189513,-45289,Bearish Reversal
2006-03-07,36738,78569,   -4849,   14161,248612,-41831,Bearish
2006-02-28,41587,64408,   14628,  -33735,201773,-22821,Bullish Reversal
2006-02-21,26959,98143,    -601,   15526,203465,-71184,Bearish
2006-02-14,27560,82617,   -3659,   -4949,195644,-55057,Bullish Reversal
2006-02-07,31219,87566,   -1068,   13534,197898,-56347,Bearish
2006-01-31,32287,74032,    2589,   25056,188724,-41745,Bearish
2006-01-24,29698,48976,    -364,     655,166600,-19278,Bearish Reversal
2006-01-17,30062,48321,    -410,   -1680,167681,-18259,Bullish Reversal
2006-01-10,30472,50001,    8280,    3072,169886,-19529,Bullish
2006-01-03,22192,46929,    5194,    7802,155722,-24737,Bearish
2005-12-27,16998,39127,    4676,     700,148945,-22129,Bullish
2005-12-20,12322,38427,   -9899,  -55857,139503,-26105,Bullish Reversal
2005-12-13,22221,94284,   -4491,   -4071,243599,-72063,Bearish
2005-12-06,26712,98355,    4086,   11729,220313,-71643,Bearish
2005-11-29,22626,86626,    1589,    -295,206878,-64000,Bullish
2005-11-22,21037,86921,    -110,   -1457,204816,-65884,Bullish
2005-11-15,21147,88378,    1719,    4322,203137,-67231,Bearish
2005-11-08,19428,84056,    -434,   -2108,197715,-64628,Bullish
2005-11-01,19862,86164,    -236,    -616,195803,-66302,Bullish
2005-10-25,20098,86780,    -116,     -75,195218,-66682,Bearish Reversal
2005-10-18,20214,86855,    1469,    2075,199678,-66641,Bearish
2005-10-11,18745,84780,    2393,    5129,176161,-66035,Bearish
2005-10-04,16352,79651,    2883,    7116,167979,-63299,Bearish
2005-09-27,13469,72535,    1515,   12952,138571,-59066,Bearish
2005-09-20,11954,59583,    1674,   14369,127850,-47629,Bearish Reversal
2005-09-13,10280,45214,    2263,    2825,189247,-34934,Bearish
2005-09-06,8017,42389,      76,  -13217,175986,-34372,Bullish Reversal
2005-08-30,7941,55606,   -1417,   14882,178245,-47665,Bearish
2005-08-23,9358,40724,   -3065,    1916,166538,-31366,Bearish Reversal
2005-08-16,12423,38808,    -345,  -22620,166923,-26385,Bullish Reversal
2005-08-09,12768,61428,    3431,    8940,177994,-48660,Bearish
2005-08-02,9337,52488,    1305,   -3312,165281,-43151,Bullish
2005-07-26,8032,55800,   -1133,  -12421,161014,-47768,Bullish Reversal
2005-07-19,9165,68221,   -1665,   -5685,168697,-59056,Bullish
2005-07-12,10830,73906,    -749,   10141,162959,-63076,Bearish
2005-07-05,11579,63765,     735,    1076,156517,-52186,Bearish
2005-06-28,10844,62689,    -284,   13587,147872,-51845,Bearish
2005-06-21,11128,49102,    2137,  -11920,139726,-37974,Bullish Reversal
2005-06-14,8991,61022,    3696,   18616,144048,-52031,Bearish Reversal
2005-06-07,5295,42406,   -1172,  -12496,185988,-37111,Bullish
2005-05-31,6467,54902,   -4162,    5442,183593,-48435,Bearish Reversal
2005-05-24,10629,49460,   -1034,  -10086,184022,-38831,Bullish Reversal
2005-05-17,11663,59546,   -9108,   29212,189032,-47883,Bearish
2005-05-10,20771,30334,   -1061,   -5629,160836,-9563,Bullish
2005-05-03,21832,35963,   10617,   -7754,160185,-14131,Bullish
2005-04-26,11215,43717,    4288,  -17907,138788,-32502,Bullish Reversal
2005-04-19,6927,61624,   -5027,    5474,143178,-54697,Bearish
2005-04-12,11954,56150,    2268,   10022,133228,-44196,Bearish
2005-04-05,9686,46128,   -1347,    4906,127406,-36442,Bearish
2005-03-29,11033,41222,   -4642,   13644,114268,-30189,Bearish
2005-03-22,15675,27578,    1731,    8288,108865,-11903,Bearish
2005-03-15,13944,19290,     594,   -3846,107434,-5346,Bullish Reversal
2005-03-08,13350,23136,     -72,    2591,171109,-9786,Bearish
2005-03-01,13422,20545,    -656,  -19468,153631,-7123,Bullish Reversal
2005-02-22,14078,40013,    1061,    3303,154084,-25935,Bearish
2005-02-15,13017,36710,   -6781,    2622,151987,-23693,Bearish Reversal
2005-02-08,19798,34088,  -11416,    3273,155552,-14290,Bearish Reversal
2005-02-01,31214,30815,   -2394,   -1869,167125,399,Bearish
2005-01-25,33608,32684,   -6264,     691,162182,924,Bearish Reversal
2005-01-18,39872,31993,    4664,   20530,171109,7879,Bearish
2005-01-11,35208,11463,    1236,     211,161868,23745,Bullish
2005-01-04,33972,11252,   -5268,    -235,155870,22720,Bearish
2004-12-28,39240,11487,    5867,   -1310,150488,27753,Bullish
2004-12-21,33373,12797,    -263,     562,145705,20576,Bearish Reversal
2004-12-14,33636,12235,  -17159,   -1237,145978,21401,Bearish Reversal
2004-12-07,50795,13472,  -10481,   -8444,221297,37323,Bearish
2004-11-30,61276,21916,    4578,   -1584,196960,39360,Bullish
2004-11-23,56698,23500,   -1910,    9488,190372,33198,Bearish
2004-11-16,58608,14012,    4851,    -652,181901,44596,Bullish
2004-11-09,53757,14664,    6978,    4699,174751,39093,Bullish
2004-11-02,46779,9965,    5388,   -3790,162362,36814,Bullish
2004-10-26,41391,13755,   18507,    -564,143619,27636,Bullish
2004-10-19,22884,14319,   10131,   -4821,130921,8565,Bullish
2004-10-12,12753,19140,    1181,   -6928,117286,-6387,Bullish
2004-10-05,11572,26068,    1295,   -6412,111308,-14496,Bullish
2004-09-28,10277,32480,    2611,   15457,94536,-22203,Bearish
2004-09-21,7666,17023,    -316,    4984,82044,-9357,Bearish
2004-09-14,7982,12039,   -2865,     360,79272,-4057,Bearish Reversal
2004-09-07,10847,11679,   -1906,    -549,106537,-832,Bearish Reversal
2004-08-31,12753,12228,      -4,   -1498,109198,525,Bullish
2004-08-24,12757,13726,    1506,   -2730,108560,-969,Bullish Reversal
2004-08-17,11251,16456,     921,   -2156,113957,-5205,Bullish
2004-08-10,10330,18612,   -1803,    3211,110433,-8282,Bearish Reversal
2004-08-03,12133,15401,    1525,    2392,113468,-3268,Bearish
2004-07-27,10608,13009,   -1181,    3057,107170,-2401,Bearish Reversal
2004-07-20,11789,9952,    1220,    1549,109321,1837,Bearish
2004-07-13,10569,8403,    3081,    3332,106390,2166,Bearish
2004-07-06,7488,5071,   -5774,     225,99512,2417,Bearish
2004-06-29,13262,4846,     829,   -2092,98904,8416,Bullish
2004-06-22,12433,6938,     756,   -2246,92993,5495,Bullish
2004-06-15,11677,9184,    -582,   -2477,91167,2493,Bullish Reversal
2004-06-08,12259,11661,    3698,   -1739,126066,598,Bullish
2004-06-01,8561,13400,     -95,   -7363,115839,-4839,Bullish
2004-05-25,8656,20763,    -439,   -1014,107597,-12107,Bullish
2004-05-18,9095,21777,     304,    2893,105799,-12682,Bearish Reversal
2004-05-11,8791,18884,   -3734,    9332,108604,-10093,Bearish
2004-05-04,12525,9552,   -4715,   -7484,103861,2973,Bullish Reversal
2004-04-27,17240,17036,   -1457,   -7705,104978,204,Bullish
2004-04-20,18697,24741,  -28320,    2484,104240,-6044,Bearish Reversal
2004-04-12,47017,22257,    3811,    -561,135388,24760,Bullish
2004-04-06,43206,22818,   16955,     876,132851,20388,Bullish
2004-03-30,26251,21942,   14923,   -3987,107017,4309,Bullish
2004-03-23,11328,25929,    4354,  -12484,86095,-14601,Bullish Reversal
2004-03-16,6974,38413,    -805,   -3882,89476,-31439,Bullish Reversal
2004-03-09,7779,42295,   -7940,    4264,156926,-34516,Bearish
2004-03-02,15719,38031,    -483,    9648,153545,-22312,Bearish
2004-02-24,16202,28383,  -45828,   21551,142090,-12181,Bearish Reversal
2004-02-17,62030,6832,   -2565,     867,159603,55198,Bearish Reversal
2004-02-10,64595,5965,   -5604,     265,160443,58630,Bearish Reversal
2004-02-03,70199,5700,    6253,    -254,169516,64499,Bullish
2004-01-27,63946,5954,    7145,     861,160713,57992,Bullish
2004-01-20,56801,5093,   -8447,     447,152326,51708,Bearish Reversal
2004-01-13,65248,4646,    2495,   -1273,159233,60602,Bullish
2004-01-06,62753,5919,   10902,    1732,156255,56834,Bullish
2003-12-30,51851,4187,    -469,       2,138423,47664,Bearish
2003-12-22,52320,4185,  -10101,       0,131080,48135,Bearish Reversal
2003-12-16,62421,4185,     -92,   -1592,139376,58236,Bullish Reversal
2003-12-09,62513,5777,    8774,   -1776,170513,56736,Bullish
2003-12-02,53739,7553,    5966,    2320,142600,46186,Bullish
2003-11-25,47773,5233,  -11905,    -683,133380,42540,Bearish Reversal
2003-11-18,59678,5916,   -3907,     128,143468,53762,Bearish
2003-11-11,63585,5788,    7406,     -47,143363,57797,Bullish
2003-11-04,56179,5835,  -15283,  -10717,135896,50344,Bearish Reversal
2003-10-28,71462,16552,    1668,   -4938,152880,54910,Bullish
2003-10-21,69794,21490,   -1885,  -10980,151390,48304,Bullish Reversal
2003-10-14,71679,32470,   -4759,    5757,154276,39209,Bearish Reversal
2003-10-07,76438,26713,    6781,   -2079,159009,49725,Bullish
2003-09-30,69657,28792,    8137,   20820,144431,40865,Bearish
2003-09-23,61520,7972,    1367,    2466,135500,53548,Bearish
2003-09-16,60153,5506,     621,   -1181,126661,54647,Bullish Reversal
2003-09-09,59532,6687,    6068,     178,171788,52845,Bullish
2003-09-02,53464,6509,   31316,   -2407,169584,46955,Bullish
2003-08-26,22148,8916,    7591,  -14993,131738,13232,Bullish
2003-08-19,14557,23909,    1617,    1029,118044,-9352,Bullish
2003-08-12,12940,22880,    2804,  -23555,115581,-9940,Bullish Reversal
2003-08-05,10136,46435,   -8444,   34163,125420,-36299,Bearish
2003-07-29,18580,12272,    2044,    2528,103252,6308,Bearish Reversal
2003-07-22,16536,9744,   -7166,    1867,104161,6792,Bearish Reversal
2003-07-15,23702,7877,   10060,   -5657,113969,15825,Bullish
