As of Date in Form YYYY-MM-DD,Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Change in Noncommercial-Long (All),Change in Noncommercial-Short (All),Open Interest (All),Net Positions,Interpretation
2010-11-02,52625,12834,    -393,     325,158633,39791,Bearish
2010-10-26,53018,12509,   -3260,    -472,152980,40509,Bearish
2010-10-19,56278,12981,   -3337,   -1282,151104,43297,Bearish Reversal
2010-10-12,59615,14263,   -4066,    -935,153970,45352,Bearish Reversal
2010-10-05,63681,15198,   -2385,     613,156096,48483,Bearish
2010-09-28,66066,14585,    4053,    1943,154219,51481,Bullish
2010-09-21,62013,12642,    1317,     737,146767,49371,Bullish
2010-09-14,60696,11905,    1584,      -4,144798,48791,Bullish
2010-09-07,59112,11909,    4640,    2250,139522,47203,Bullish
2010-08-31,54472,9659,   12217,    2211,130813,44813,Bullish
2010-08-24,42255,7448,    -996,    -231,124185,34807,Bearish Reversal
2010-08-17,43251,7679,     654,     816,128848,35572,Bearish
2010-08-10,42597,6863,    -588,     133,123370,35734,Bearish Reversal
2010-08-03,43185,6730,    4705,   -1413,123464,36455,Bullish
2010-07-27,38480,8143,     653,    1950,117370,30337,Bearish Reversal
2010-07-20,37827,6193,   -1349,    2199,117531,31634,Bearish Reversal
2010-07-13,39176,3994,    -700,    -838,117959,35182,Bullish Reversal
2010-07-06,39876,4832,   -7579,    -713,118962,35044,Bearish Reversal
2010-06-29,47455,5545,     789,   -1070,128065,41910,Bullish Reversal
2010-06-22,46666,6615,    3202,     667,139019,40051,Bullish
2010-06-15,43464,5948,    2986,     473,131070,37516,Bullish
2010-06-08,40478,5475,   -1319,    -437,122536,35003,Bearish
2010-06-01,41797,5912,    -349,   -1402,122368,35885,Bullish
2010-05-25,42146,7314,   -9518,   -1560,120120,34832,Bearish Reversal
2010-05-18,51664,8874,    3816,   -1384,125228,42790,Bullish
2010-05-11,47848,10258,     561,    1631,122669,37590,Bearish Reversal
2010-05-04,47287,8627,   -1175,     732,123448,38660,Bearish Reversal
2010-04-27,48462,7895,    1502,    -203,124157,40567,Bullish Reversal
2010-04-20,46960,8098,    -535,     208,126679,38862,Bearish
2010-04-13,47495,7890,    3443,    1361,123661,39605,Bullish
2010-04-06,44052,6529,    5318,     776,118712,37523,Bullish
2010-03-30,38734,5753,     629,     -51,113405,32981,Bullish
2010-03-23,38105,5804,   -2021,     534,112520,32301,Bearish Reversal
2010-03-16,40126,5270,      75,     384,114192,34856,Bearish
2010-03-09,40051,4886,    3330,    -777,112130,35165,Bullish
2010-03-02,36721,5663,    1226,   -2016,108248,31058,Bullish Reversal
2010-02-23,35495,7679,     880,   -1558,117376,27816,Bullish Reversal
2010-02-16,34615,9237,    2177,     164,120166,25378,Bullish
2010-02-09,32438,9073,   -4486,    3026,118593,23365,Bearish Reversal
2010-02-02,36924,6047,   -4549,    1643,122261,30877,Bearish Reversal
2010-01-26,41473,4404,   -7884,    -652,124895,37069,Bearish Reversal
2010-01-19,49357,5056,     654,     881,131385,44301,Bearish
2010-01-12,48703,4175,    4391,    -638,128675,44528,Bullish
2010-01-05,44312,4813,    2426,    1648,125391,39499,Bullish
2009-12-29,41886,3165,    -642,     315,124334,38721,Bearish
2009-12-22,42528,2850,      88,    -913,122294,39678,Bullish
2009-12-15,42440,3763,   -4135,    -276,121787,38677,Bearish Reversal
2009-12-08,46575,4039,   -3223,    -560,125999,42536,Bearish Reversal
2009-12-01,49798,4599,     928,    1377,131899,45199,Bearish Reversal
2009-11-24,48870,3222,    1273,   -3895,136162,45648,Bullish Reversal
2009-11-17,47597,7117,    3735,    1209,142200,40480,Bullish
2009-11-09,43862,5908,   -1880,     -36,141794,37954,Bearish
2009-11-03,45742,5944,   -5272,    -930,129240,39798,Bearish Reversal
2009-10-27,51014,6874,   -4726,    -728,132843,44140,Bearish Reversal
2009-10-20,55740,7602,     208,     345,135456,48138,Bearish Reversal
2009-10-13,55532,7257,     918,     -57,136015,48275,Bullish
2009-10-06,54614,7314,    -352,    -242,131801,47300,Bearish
2009-09-29,54966,7556,   -1790,   -1966,128695,47410,Bullish
2009-09-22,56756,9522,    1761,     996,128184,47234,Bullish
2009-09-15,54995,8526,    6310,     743,123873,46469,Bullish
2009-09-08,48685,7783,    6441,     -32,116421,40902,Bullish
2009-09-01,42244,7815,    6577,    1278,106671,34429,Bullish
2009-08-25,35667,6537,     529,    -750,101539,29130,Bullish Reversal
2009-08-18,35138,7287,   -1443,   -1484,103527,27851,Bullish Reversal
2009-08-11,36581,8771,    4147,     186,104790,27810,Bullish
2009-08-04,32434,8585,    2253,    -270,99477,23849,Bullish
2009-07-28,30181,8855,    1830,    -956,97761,21326,Bullish Reversal
2009-07-21,28351,9811,    -339,    2206,98269,18540,Bearish Reversal
2009-07-14,28690,7605,    -951,    2090,99662,21085,Bearish Reversal
2009-07-07,29641,5515,    -592,      60,100376,24126,Bearish Reversal
2009-06-30,30233,5455,    -605,     822,104594,24778,Bearish Reversal
2009-06-23,30838,4633,   -3038,     152,105699,26205,Bearish
2009-06-16,33876,4481,   -2454,    -965,103981,29395,Bearish Reversal
2009-06-09,36330,5446,     541,   -1675,106447,30884,Bullish
2009-06-02,35789,7121,    1807,    1173,104986,28668,Bullish
2009-05-26,33982,5948,    -207,     -16,98120,28034,Bearish
2009-05-19,34189,5964,    1757,   -1968,96079,28225,Bullish Reversal
2009-05-12,32432,7932,    5047,    1351,96546,24500,Bullish
2009-05-05,27385,6581,    3264,   -1821,89477,20804,Bullish Reversal
2009-04-28,24121,8402,    -395,   -2116,90687,15719,Bullish Reversal
2009-04-21,24516,10518,      54,    2862,96277,13998,Bearish
2009-04-14,24462,7656,   -1736,    -901,94568,16806,Bearish
2009-04-07,26198,8557,   -1034,    1912,93101,17641,Bearish Reversal
2009-03-31,27232,6645,    -479,    1665,94506,20587,Bearish
2009-03-24,27711,4980,   -1726,     -42,93147,22731,Bearish
2009-03-17,29437,5022,   -1112,    -245,92796,24415,Bearish
2009-03-10,30549,5267,   -1842,    -439,92260,25282,Bearish Reversal
2009-03-03,32391,5706,    1416,     -62,93051,26685,Bullish Reversal
2009-02-24,30975,5768,      21,    -469,101629,25207,Bullish
2009-02-17,30954,6237,     112,    -483,99325,24717,Bullish
2009-02-10,30842,6720,    1412,    -295,96019,24122,Bullish
2009-02-03,29430,7015,     670,    -787,93813,22415,Bullish
2009-01-27,28760,7802,    2097,     205,89185,20958,Bullish
2009-01-20,26663,7597,     764,      54,86349,19066,Bullish
2009-01-13,25899,7543,    -868,     965,85916,18356,Bearish Reversal
2009-01-06,26767,6578,    -339,    -733,86788,20189,Bullish
2008-12-30,27106,7311,     289,     734,85312,19795,Bearish
2008-12-22,26817,6577,      80,    -839,85219,20240,Bullish Reversal
2008-12-16,26737,7416,    2236,    -202,87384,19321,Bullish
2008-12-09,24501,7618,     238,    -592,83476,16883,Bullish
2008-12-02,24263,8210,    -652,   -2546,82434,16053,Bullish Reversal
2008-11-25,24915,10756,   -4763,     153,86878,14159,Bearish Reversal
2008-11-18,29678,10603,   -1235,    -684,91853,19075,Bearish Reversal
2008-11-11,30913,11287,    1898,    -221,94494,19626,Bullish
2008-11-04,29015,11508,    1193,   -1246,94365,17507,Bullish Reversal
2008-10-28,27822,12754,     718,    -709,95716,15068,Bullish Reversal
2008-10-21,27104,13463,   -1036,    2245,95873,13641,Bearish Reversal
2008-10-14,28140,11218,    -742,    -565,98596,16922,Bearish Reversal
2008-10-07,28882,11783,   -1523,    -286,99883,17099,Bearish Reversal
2008-09-30,30405,12069,   -3764,    -943,103812,18336,Bearish Reversal
2008-09-23,34169,13012,   -3992,   -1648,104403,21157,Bearish Reversal
2008-09-16,38161,14660,    -679,     570,112340,23501,Bearish Reversal
2008-09-09,38840,14090,   -1470,     789,116403,24750,Bearish Reversal
2008-09-02,40310,13301,     857,    1432,116628,27009,Bearish Reversal
2008-08-26,39453,11869,   -3072,     908,125075,27584,Bearish Reversal
2008-08-19,42525,10961,   -3416,    1046,135028,31564,Bearish Reversal
2008-08-12,45941,9915,    -908,     266,140094,36026,Bearish
2008-08-05,46849,9649,   -3416,    -772,133255,37200,Bearish
2008-07-29,50265,10421,   -7497,    -381,132854,39844,Bearish Reversal
2008-07-22,57762,10802,   -2300,      25,140089,46960,Bearish Reversal
2008-07-15,60062,10777,     967,    -180,143386,49285,Bullish
2008-07-08,59095,10957,    2681,    1032,135835,48138,Bullish
2008-07-01,56414,9925,    7219,    -270,130495,46489,Bullish
2008-06-24,49195,10195,    -257,     765,128720,39000,Bearish Reversal
2008-06-17,49452,9430,   -1807,    -908,130931,40022,Bearish
2008-06-10,51259,10338,     161,    1193,128241,40921,Bearish
2008-06-03,51098,9145,   -4649,   -1764,123200,41953,Bearish Reversal
2008-05-27,55747,10909,    1520,    -249,126583,44838,Bullish
2008-05-20,54227,11158,    4771,    1743,125838,43069,Bullish
2008-05-13,49456,9415,     677,    1815,122802,40041,Bearish
2008-05-06,48779,7600,    -199,    1179,121057,41179,Bearish Reversal
2008-04-29,48978,6421,    1430,     195,126504,42557,Bullish Reversal
2008-04-22,47548,6226,     632,    -153,153234,41322,Bullish
2008-04-15,46916,6379,    -278,    -879,149199,40537,Bullish
2008-04-08,47194,7258,    -263,    1065,145698,39936,Bearish
2008-04-01,47457,6193,   -1122,   -2348,145358,41264,Bullish Reversal
2008-03-25,48579,8541,  -11365,    -948,148918,40038,Bearish Reversal
2008-03-18,59944,9489,      18,     573,160860,50455,Bearish Reversal
2008-03-11,59926,8916,   -2285,   -2678,162481,51010,Bullish Reversal
2008-03-04,62211,11594,   -1326,    1974,166625,50617,Bearish Reversal
2008-02-26,63537,9620,    -196,    -975,173340,53917,Bullish Reversal
2008-02-19,63733,10595,     858,    -290,189151,53138,Bullish
2008-02-12,62875,10885,    4068,    1828,187309,51990,Bullish
2008-02-05,58807,9057,    1124,   -2514,184677,49750,Bullish
2008-01-29,57683,11571,    -821,    -345,183056,46112,Bearish
2008-01-22,58504,11916,    2635,    -936,179362,46588,Bullish
2008-01-15,55869,12852,    4095,    2161,177544,43017,Bullish
2008-01-08,51774,10691,    8324,    2369,168508,41083,Bullish
2007-12-31,43450,8322,    3140,    -498,152888,35128,Bullish
2007-12-24,40310,8820,    2076,   -3291,150953,31490,Bullish
2007-12-18,38234,12111,   -4020,     877,148157,26123,Bearish
2007-12-11,42254,11234,    2845,     193,147922,31020,Bullish
2007-12-04,39409,11041,   -3029,    -523,138128,28368,Bearish Reversal
2007-11-27,42438,11564,   -1912,   -3238,144601,30874,Bullish Reversal
2007-11-20,44350,14802,   -1601,      78,146852,29548,Bearish
2007-11-13,45951,14724,   -2371,     479,146205,31227,Bearish Reversal
2007-11-06,48322,14245,    4100,     512,150120,34077,Bullish
2007-10-30,44222,13733,    3404,    1435,133518,30489,Bullish
2007-10-23,40818,12298,   -1118,    -742,122842,28520,Bearish Reversal
2007-10-16,41936,13040,     658,      11,124780,28896,Bullish
2007-10-09,41278,13029,    1931,     280,120478,28249,Bullish
2007-10-02,39347,12749,    1499,    -336,117498,26598,Bullish
2007-09-25,37848,13085,    9398,   -2156,116537,24763,Bullish
2007-09-18,28450,15241,    1024,   -1341,109750,13209,Bullish
2007-09-11,27426,16582,    1461,    -106,108199,10844,Bullish
2007-09-04,25965,16688,     253,     638,107814,9277,Bearish Reversal
2007-08-28,25712,16050,   -6895,    3241,111791,9662,Bearish Reversal
2007-08-21,32607,12809,   -3596,    3553,117914,19798,Bearish Reversal
2007-08-14,36203,9256,   -3114,   -1121,122912,26947,Bearish
2007-08-07,39317,10377,     737,    -834,122787,28940,Bullish
2007-07-31,38580,11211,   -4174,     800,118550,27369,Bearish Reversal
2007-07-24,42754,10411,    2768,   -1635,119064,32343,Bullish
2007-07-17,39986,12046,    -894,   -2356,115546,27940,Bullish Reversal
2007-07-10,40880,14402,     810,   -1665,116724,26478,Bullish Reversal
2007-07-03,40070,16067,    -495,    3354,117290,24003,Bearish Reversal
2007-06-26,40565,12713,   -4084,    2760,120288,27852,Bullish Reversal
2007-06-26,1613,2846,    -114,    1312,9002,-1233,Bearish
2007-06-19,44649,9953,     475,   -2541,124252,34696,Bullish
2007-06-12,1727,1534,.,.,8458,193,No signal
2007-06-12,44174,12494,    -287,     514,119583,31680,Bearish
2007-06-05,44461,11980,    3052,   -1737,115097,32481,Bullish
2007-05-29,41409,13717,    1603,    -762,111742,27692,Bullish
2007-05-22,39806,14479,   -1570,    2859,108612,25327,Bearish Reversal
2007-05-15,41376,11620,    -214,    -309,108698,29756,Bullish Reversal
2007-05-08,41590,11929,   -1539,     525,108852,29661,Bearish Reversal
2007-05-01,43129,11404,   -5665,    1026,109108,31725,Bearish Reversal
2007-04-24,48794,10378,    1764,     381,123627,38416,Bullish
2007-04-17,2101,1779,.,.,10783,322,No signal
2007-04-17,47030,9997,    3925,     622,122313,37033,Bullish
2007-04-10,43105,9375,    3706,    1636,118004,33730,Bullish
2007-04-03,39399,7739,     956,    1374,112120,31660,Bearish
2007-03-27,38443,6365,     404,    -110,111348,32078,Bullish Reversal
2007-03-20,38039,6475,   -2165,    -445,113072,31564,Bearish
2007-03-13,40204,6920,   -4144,    -388,112728,33284,Bullish Reversal
2007-03-06,2225,1258,   -1643,     951,10192,967,Bearish Reversal
2007-03-06,44348,7308,  -19543,   -2194,115412,37040,Bullish Reversal
2007-02-27,3868,307,     993,      78,12102,3561,Bearish
2007-02-27,63891,9502,    6968,    -993,125249,54389,Bullish Reversal
2007-02-20,2875,229,    -311,     229,10847,2646,Bearish
2007-02-20,56923,10495,    2980,     114,127032,46428,Bullish
2007-02-13,53943,10381,    4000,    1565,123596,43562,Bullish
2007-02-13,3186,0,     233,    -668,10631,3186,Bearish
2007-02-06,49943,8816,    2823,     693,116607,41127,Bullish
2007-01-30,47120,8123,    4069,     725,112320,38997,Bullish
2007-01-30,2953,668,    -382,      -4,9989,2285,Bearish
2007-01-23,43051,7398,    3067,     186,108484,35653,Bullish
2007-01-23,3335,672,     531,     141,9726,2663,Bullish Reversal
2007-01-16,2804,531,     407,    -185,9833,2273,Bearish
2007-01-16,39984,7212,    -910,     -50,101830,32772,Bullish
2007-01-09,2397,716,     103,    -349,9537,1681,Bearish Reversal
2007-01-09,40894,7262,     557,    -794,101420,33632,Bullish Reversal
2007-01-03,40337,8056,    -707,    1515,103703,32281,Bullish
2007-01-03,2294,1065,      23,    -402,10978,1229,Bearish
2006-12-26,41044,6541,   -2174,     109,101141,34503,Bullish Reversal
2006-12-26,2271,1467,    -866,    -660,9848,804,Bearish Reversal
2006-12-19,43218,6432,   -8750,   -1932,103358,36786,Bullish Reversal
2006-12-19,3137,2127,   -1677,    2127,10985,1010,Bearish
2006-12-12,4814,0,     788,    -186,10922,4814,Bearish Reversal
2006-12-12,51968,8364,    2956,    1012,110084,43604,Bullish
2006-12-05,4026,186,    -519,     186,11327,3840,Bearish Reversal
2006-12-05,49012,7352,    2917,     301,106839,41660,Bullish Reversal
2006-11-28,4545,0,      97,    -195,11832,4545,Bearish
2006-11-28,46095,7051,    1724,     146,109864,39044,Bullish Reversal
2006-11-21,44371,6905,     737,   -1635,116375,37466,Bullish Reversal
2006-11-21,4448,195,     147,     195,11009,4253,Bearish
2006-11-14,43634,8540,    4850,      73,117486,35094,Bullish
2006-11-14,4301,0,.,.,10681,4301,No signal
2006-11-07,38784,8467,    2112,    -103,113697,30317,Bullish
2006-10-31,36672,8570,    1821,      74,110237,28102,Bullish
2006-10-24,34851,8496,    3418,    -530,109100,26355,Bullish
2006-10-24,2525,551,.,.,9525,1974,No signal
2006-10-17,31433,9026,    3583,     656,106890,22407,Bullish
2006-10-10,27850,8370,     548,     281,100304,19480,Bullish
2006-10-03,27302,8089,    -965,   -1711,98967,19213,Bullish Reversal
2006-10-03,1729,1887,      44,     945,10180,-158,Bearish
2006-09-26,28267,9800,   -1100,    -486,100272,18467,Bullish Reversal
2006-09-26,1685,942,     235,   -1334,9134,743,Bearish Reversal
2006-09-19,29367,10286,   -3559,    -267,100314,19081,Bullish Reversal
2006-09-19,1450,2276,.,.,9607,-826,No signal
2006-09-12,32926,10553,   -7994,    -547,101450,22373,Bearish Reversal
2006-09-05,40920,11100,    2059,    1700,108132,29820,Bullish Reversal
2006-08-29,38861,9400,     -53,      39,112346,29461,Bearish Reversal
2006-08-22,38914,9361,    2195,     383,114877,29553,Bullish
2006-08-15,36719,8978,    -845,     -16,111358,27741,Bearish
2006-08-08,37564,8994,    5336,    1105,108463,28570,Bullish
2006-08-01,32228,7889,    1086,     569,98685,24339,Bullish
2006-07-25,31142,7320,    -122,    -757,97539,23822,Bullish Reversal
2006-07-18,31264,8077,    -591,     613,99954,23187,Bearish
2006-07-11,31855,7464,     635,     245,99551,24391,Bullish
2006-07-03,31220,7219,     474,   -3687,97874,24001,Bullish Reversal
2006-06-27,30746,10906,   -1530,    1103,109024,19840,Bearish Reversal
2006-06-20,32276,9803,    -804,    1191,112485,22473,Bearish Reversal
2006-06-13,33080,8612,     418,   -1116,112993,24468,Bullish
2006-06-06,32662,9728,   -2507,     931,112351,22934,Bearish
2006-05-30,35169,8797,     374,     243,109388,26372,Bullish Reversal
2006-05-23,34795,8554,    -624,    -795,110443,26241,Bullish
2006-05-16,35419,9349,   -3245,     511,110184,26070,Bearish Reversal
2006-05-09,38664,8838,   -2995,   -1610,110968,29826,Bearish Reversal
2006-05-02,41659,10448,   -1583,    3261,112421,31211,Bearish Reversal
2006-04-25,43242,7187,  -13726,   -7605,127250,36055,Bearish Reversal
2006-04-18,56968,14792,   -3060,     903,140408,42176,Bearish Reversal
2006-04-11,60028,13889,   -2648,    3059,141906,46139,Bearish
2006-04-04,62676,10830,    -378,     139,140419,51846,Bearish
2006-03-28,63054,10691,     367,    1905,134579,52363,Bearish
2006-03-21,62687,8786,    3436,     724,132347,53901,Bullish
2006-03-14,59251,8062,   -2437,   -1670,127834,51189,Bearish Reversal
2006-03-07,61688,9732,    4817,   -2517,132341,51956,Bullish
2006-02-28,56871,12249,   -3072,    4153,127839,44622,Bearish Reversal
2006-02-21,59943,8096,     668,    -591,132532,51847,Bullish
2006-02-14,59275,8687,   -3519,   -1319,127737,50588,Bearish Reversal
2006-02-07,62794,10006,   -3708,    -240,130754,52788,Bearish Reversal
2006-01-31,66502,10246,    -444,    3132,133259,56256,Bearish
2006-01-24,66946,7114,    2647,    1662,131185,59832,Bullish Reversal
2006-01-17,64299,5452,    -252,    -128,131701,58847,Bearish
2006-01-10,64551,5580,   -1937,   -1528,130725,58971,Bearish Reversal
2006-01-03,66488,7108,   -2593,    -780,131555,59380,Bearish Reversal
2005-12-27,69081,7888,     178,     -39,135028,61193,Bullish
2005-12-20,68903,7927,   -4031,   -2220,133600,60976,Bearish Reversal
2005-12-13,72934,10147,   -6097,   -2154,137249,62787,Bearish Reversal
2005-12-06,79031,12301,    3801,     222,141571,66730,Bullish Reversal
2005-11-29,75230,12079,    1682,    -909,145136,63151,Bullish Reversal
2005-11-22,73548,12988,    8333,    -505,149698,60560,Bullish Reversal
2005-11-15,65215,13493,    2958,    2312,150342,51722,Bullish
2005-11-08,62257,11181,    1572,    2044,143966,51076,Bearish
2005-11-01,60685,9137,   -5571,   -2998,137967,51548,Bearish Reversal
2005-10-25,66256,12135,     -26,      99,138960,54121,Bearish Reversal
2005-10-18,66282,12036,    3399,     520,142530,54246,Bullish
2005-10-11,62883,11516,    7688,    -897,134435,51367,Bullish
2005-10-04,55195,12413,    4579,    -904,125742,42782,Bullish
2005-09-27,50616,13317,    1608,   -2231,118954,37299,Bullish
2005-09-20,49008,15548,    7004,  -10947,117718,33460,Bullish
2005-09-13,42004,26495,    2779,    1836,115435,15509,Bullish
2005-09-06,39225,24659,   -4592,   -7508,112175,14566,Bullish Reversal
2005-08-30,43817,32167,    3650,   16677,120303,11650,Bearish
2005-08-23,40167,15490,     -32,    -371,116131,24677,Bullish Reversal
2005-08-16,40199,15861,   -1726,    3174,121306,24338,Bearish Reversal
2005-08-09,41925,12687,   -1118,    3047,123818,29238,Bearish
2005-08-02,43043,9640,    1741,   -9744,122020,33403,Bullish Reversal
2005-07-26,41302,19384,   -1896,   -1912,123485,21918,Bullish Reversal
2005-07-19,43198,21296,    1447,    2405,128213,21902,Bearish
2005-07-12,41751,18891,   -1135,     562,123279,22860,Bearish
2005-07-05,42886,18329,  -10096,   11994,122624,24557,Bearish Reversal
2005-06-28,52982,6335,   -4090,     554,124362,46647,Bearish Reversal
2005-06-21,57072,5781,   -2653,       3,130474,51291,Bearish
2005-06-14,59725,5778,   -5223,   -1701,128442,53947,Bearish
2005-06-07,64948,7479,   12191,   -2477,121857,57469,Bullish
2005-05-31,52757,9956,   14231,   -3616,113358,42801,Bullish
2005-05-24,38526,13572,    -251,    -515,105219,24954,Bullish
2005-05-17,38777,14087,    1145,   -1034,102869,24690,Bullish Reversal
2005-05-10,37632,15121,    -255,   -2908,104114,22511,Bullish Reversal
2005-05-03,37887,18029,   -6714,   13793,105261,19858,Bearish Reversal
2005-04-26,44601,4236,    3692,     963,111987,40365,Bullish
2005-04-19,40909,3273,     -43,    -995,104305,37636,Bullish
2005-04-12,40952,4268,    1691,    -395,102168,36684,Bullish
2005-04-05,39261,4663,    1616,     -11,98663,34598,Bullish
2005-03-29,37645,4674,   -8153,   -1572,96568,32971,Bearish Reversal
2005-03-22,45798,6246,   -2157,    2736,103328,39552,Bearish
2005-03-15,47955,3510,   -1460,   -1166,102305,44445,Bearish
2005-03-08,49415,4676,    2044,    -211,101960,44739,Bullish
2005-03-01,47371,4887,    -100,    -270,99341,42484,Bullish Reversal
2005-02-22,47471,5157,    3807,   -1533,102103,42314,Bullish
2005-02-15,43664,6690,    4201,   -5010,96899,36974,Bullish
2005-02-08,39463,11700,   -1522,     947,95344,27763,Bearish
2005-02-01,40985,10753,     176,     170,95173,30232,Bullish Reversal
2005-01-25,40809,10583,   -1479,     941,96891,30226,Bearish Reversal
2005-01-18,42288,9642,     118,     590,98962,32646,Bearish
2005-01-11,42170,9052,    -977,    4255,98189,33118,Bearish
2005-01-04,43147,4797,     829,     185,96882,38350,Bullish Reversal
2004-12-28,42318,4612,     101,      59,99266,37706,Bullish
2004-12-21,42217,4553,   -4339,    1222,98426,37664,Bearish Reversal
2004-12-14,46556,3331,  -27230,    -337,101771,43225,Bearish Reversal
2004-12-07,73786,3668,    2799,     -95,125722,70118,Bullish
2004-11-30,70987,3763,    1167,    -299,116958,67224,Bullish Reversal
2004-11-23,69820,4062,    5569,   -3012,121720,65758,Bullish Reversal
2004-11-16,64251,7074,      70,     114,124272,57177,Bearish
2004-11-09,64181,6960,    5677,    2788,123564,57221,Bullish
2004-11-02,58504,4172,   -4242,   -2481,114494,54332,Bearish Reversal
2004-10-26,62746,6653,    2201,    1595,116815,56093,Bullish
2004-10-19,60545,5058,    1951,     -83,111307,55487,Bullish
2004-10-12,58594,5141,    8225,    1053,107869,53453,Bullish
2004-10-05,50369,4088,   18323,    -743,99518,46281,Bullish
2004-09-28,32046,4831,    1248,   -2127,83896,27215,Bullish
2004-09-21,30798,6958,     244,    -407,82327,23840,Bullish
2004-09-14,30554,7365,   -8344,    3144,82028,23189,Bearish Reversal
2004-09-07,38898,4221,   -9220,    1674,87139,34677,Bearish Reversal
2004-08-31,48118,2547,    -388,     473,95230,45571,Bearish Reversal
2004-08-24,48506,2074,    2136,    -756,102711,46432,Bullish
2004-08-17,46370,2830,   -1649,    -845,96119,43540,Bearish Reversal
2004-08-10,48019,3675,    3254,    -581,97251,44344,Bullish
2004-08-03,44765,4256,    4581,    -472,94715,40509,Bullish
2004-07-27,40184,4728,   -3087,    1456,91991,35456,Bearish Reversal
2004-07-20,43271,3272,    6510,     447,92456,39999,Bullish
2004-07-13,36761,2825,    6372,   -3588,87162,33936,Bullish
2004-07-06,30389,6413,    -224,    1248,82761,23976,Bearish Reversal
2004-06-29,30613,5165,    1504,   -3095,90221,25448,Bullish Reversal
2004-06-22,29109,8260,    -542,    -363,90502,20849,Bearish
2004-06-15,29651,8623,     -21,    -774,85796,21028,Bullish
2004-06-08,29672,9397,    -405,    2188,83809,20275,Bearish Reversal
2004-06-01,30077,7209,    -510,     -38,85891,22868,Bearish Reversal
2004-05-25,30587,7247,   -2411,     432,88330,23340,Bearish Reversal
2004-05-18,32998,6815,    -655,    1426,89376,26183,Bearish Reversal
2004-05-11,33653,5389,   -3525,    1259,91879,28264,Bearish Reversal
2004-05-04,37178,4130,   -1900,    -317,93166,33048,Bearish Reversal
2004-04-27,39078,4447,   -7511,    1161,106516,34631,Bearish Reversal
2004-04-20,46589,3286,   -8855,    -442,110293,43303,Bearish Reversal
2004-04-12,55444,3728,   -1989,   -1968,119901,51716,Bearish Reversal
2004-04-06,57433,5696,   -2154,    2200,120507,51737,Bearish
2004-03-30,59587,3496,   -2133,   -1877,119147,56091,Bearish Reversal
2004-03-23,61720,5373,     276,     190,119976,56347,Bullish
2004-03-16,61444,5183,   -1691,     734,117659,56261,Bearish
2004-03-09,63135,4449,    5048,     666,116299,58686,Bullish
2004-03-02,58087,3783,    1956,    1351,113485,54304,Bullish Reversal
2004-02-24,56131,2432,   -1013,   -1537,118149,53699,Bullish Reversal
2004-02-17,57144,3969,    3029,     -14,119070,53175,Bullish
2004-02-10,54115,3983,     909,    1333,112587,50132,Bearish
2004-02-03,53206,2650,   -7860,   -1971,107432,50556,Bearish Reversal
2004-01-27,61066,4621,    6141,   -3122,114036,56445,Bullish
2004-01-20,54925,7743,   -2439,    2991,107814,47182,Bearish Reversal
2004-01-13,57364,4752,   -2179,     710,108724,52612,Bearish
2004-01-06,59543,4042,    4654,     678,107665,55501,Bullish
2003-12-30,54889,3364,    2421,    -134,102784,51525,Bullish
2003-12-22,52468,3498,    -769,    -271,102585,48970,Bearish Reversal
2003-12-16,53237,3769,    2429,     174,104093,49468,Bullish
2003-12-09,50808,3595,    3010,     939,103100,47213,Bullish Reversal
2003-12-02,47798,2656,    6562,     997,104077,45142,Bullish Reversal
2003-11-25,41236,1659,   -1331,   -3554,107762,39577,Bullish Reversal
2003-11-18,42567,5213,   13075,    -164,109720,37354,Bullish
2003-11-11,29492,5377,    -735,     221,91880,24115,Bearish Reversal
2003-11-04,30227,5156,   -2841,     145,92256,25071,Bearish Reversal
2003-10-28,33068,5011,    2912,   -3217,93409,28057,Bullish
2003-10-21,30156,8228,    1977,   -1465,90599,21928,Bullish
2003-10-14,28179,9693,   -1553,    2702,86995,18486,Bearish Reversal
2003-10-07,29732,6991,  -21226,     958,89786,22741,Bearish Reversal
2003-09-30,50958,6033,   -3441,     291,105542,44925,Bearish Reversal
2003-09-23,54399,5742,   -1730,     624,114578,48657,Bearish Reversal
2003-09-16,56129,5118,   -1361,     438,115510,51011,Bearish
2003-09-09,57490,4680,    9680,   -1393,109498,52810,Bullish
2003-09-02,47810,6073,    1062,    1670,103311,41737,Bearish Reversal
2003-08-26,46748,4403,    1676,   -1079,103343,42345,Bullish Reversal
2003-08-19,45072,5482,   -3274,    -681,107708,39590,Bearish
2003-08-12,48346,6163,   -4720,     810,107445,42183,Bearish Reversal
2003-08-05,53066,5353,   -2938,   -2219,110005,47713,Bearish
2003-07-29,56004,7572,   16674,   -1847,108811,48432,Bullish
2003-07-22,39330,9419,     693,    1125,89035,29911,Bearish
2003-07-15,38637,8294,    7512,   -1916,87872,30343,Bullish
2003-07-08,31125,10210,    4439,   -7600,81775,20915,Bullish
2003-07-01,26686,17810,    -468,     412,79972,8876,Bearish Reversal
2003-06-24,27154,17398,    -204,    3722,83905,9756,Bearish
2003-06-17,27358,13676,     754,    1736,79428,13682,Bearish
2003-06-10,26604,11940,    -394,    5690,78684,14664,Bearish
2003-06-03,26998,6250,   -9417,     140,75912,20748,Bearish Reversal
